fire_exposure_id,기상셀ID,기준시각,기후지형유형,date,month,hour,matched_control_n,full_5_matched,is_ys0071,is_less_than_5_matched,is_2021_feb_cluster,control_row_n,fire_value,control_mean,feature,variable,window_h,risk_direction,feature_family,delta,risk_direction_match
FE_00060,YD_0003,2020-02-01 19:00:00,영동 해안형,2020-02-01,2,19,5,True,False,False,False,5,4.15,3.596,wind_max_6h,wind_max,6.0,higher,hourly_window,0.5540000000000003,True
FE_00061,YD_0003,2020-02-07 17:00:00,영동 해안형,2020-02-07,2,17,5,True,False,False,False,5,4.01,5.1739999999999995,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.1639999999999997,False
FE_00062,YD_0003,2020-03-26 05:00:00,영동 해안형,2020-03-26,3,5,5,True,False,False,False,5,2.03,3.3920000000000003,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.3620000000000005,False
FE_00063,YD_0003,2020-06-23 20:00:00,영동 해안형,2020-06-23,6,20,5,True,False,False,False,5,2.71,3.72,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.0100000000000002,False
FE_00064,YD_0003,2020-10-14 09:00:00,영동 해안형,2020-10-14,10,9,5,True,False,False,False,5,2.77,2.772,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.0019999999999997797,False
FE_00065,YD_0003,2020-10-14 10:00:00,영동 해안형,2020-10-14,10,10,5,True,False,False,False,5,2.77,2.696,wind_max_6h,wind_max,6.0,higher,hourly_window,0.07399999999999984,True
FE_00066,YD_0003,2020-10-14 11:00:00,영동 해안형,2020-10-14,10,11,5,True,False,False,False,5,2.77,3.002,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.23199999999999976,False
FE_00067,YD_0003,2020-10-14 14:00:00,영동 해안형,2020-10-14,10,14,5,True,False,False,False,5,3.59,2.808,wind_max_6h,wind_max,6.0,higher,hourly_window,0.782,True
FE_00068,YD_0003,2020-10-14 15:00:00,영동 해안형,2020-10-14,10,15,5,True,False,False,False,5,3.59,2.7399999999999998,wind_max_6h,wind_max,6.0,higher,hourly_window,0.8500000000000001,True
FE_00069,YD_0003,2020-10-15 09:00:00,영동 해안형,2020-10-15,10,9,5,True,False,False,False,5,2.4,3.478,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.0780000000000003,False
FE_00070,YD_0003,2020-10-15 10:00:00,영동 해안형,2020-10-15,10,10,5,True,False,False,False,5,2.61,2.398,wind_max_6h,wind_max,6.0,higher,hourly_window,0.21199999999999974,True
FE_00071,YD_0003,2020-10-15 11:00:00,영동 해안형,2020-10-15,10,11,5,True,False,False,False,5,2.98,2.336,wind_max_6h,wind_max,6.0,higher,hourly_window,0.6440000000000001,True
FE_00072,YD_0003,2020-10-15 13:00:00,영동 해안형,2020-10-15,10,13,5,True,False,False,False,5,4.77,3.06,wind_max_6h,wind_max,6.0,higher,hourly_window,1.7099999999999995,True
FE_00073,YD_0003,2020-10-15 14:00:00,영동 해안형,2020-10-15,10,14,5,True,False,False,False,5,4.77,3.2119999999999997,wind_max_6h,wind_max,6.0,higher,hourly_window,1.5579999999999998,True
FE_00074,YD_0003,2020-10-15 15:00:00,영동 해안형,2020-10-15,10,15,5,True,False,False,False,5,4.77,3.8619999999999997,wind_max_6h,wind_max,6.0,higher,hourly_window,0.9079999999999999,True
FE_00075,YD_0003,2020-10-15 16:00:00,영동 해안형,2020-10-15,10,16,5,True,False,False,False,5,4.77,2.886,wind_max_6h,wind_max,6.0,higher,hourly_window,1.8839999999999995,True
FE_00076,YD_0003,2020-10-16 09:00:00,영동 해안형,2020-10-16,10,9,5,True,False,False,False,5,2.7,2.962,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.262,False
FE_00077,YD_0003,2020-10-16 10:00:00,영동 해안형,2020-10-16,10,10,5,True,False,False,False,5,2.7,3.196,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.496,False
FE_00078,YD_0003,2020-10-16 14:00:00,영동 해안형,2020-10-16,10,14,5,True,False,False,False,5,2.39,2.9,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.5099999999999998,False
FE_00079,YD_0003,2020-10-16 15:00:00,영동 해안형,2020-10-16,10,15,5,True,False,False,False,5,2.39,3.2620000000000005,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.8720000000000003,False
FE_00080,YD_0003,2020-10-16 16:00:00,영동 해안형,2020-10-16,10,16,5,True,False,False,False,5,2.39,3.7560000000000002,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.366,False
FE_00081,YD_0003,2020-10-19 08:00:00,영동 해안형,2020-10-19,10,8,5,True,False,False,False,5,2.41,2.84,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.4299999999999997,False
FE_00082,YD_0003,2020-10-19 09:00:00,영동 해안형,2020-10-19,10,9,5,True,False,False,False,5,2.41,2.036,wind_max_6h,wind_max,6.0,higher,hourly_window,0.3740000000000001,True
FE_00083,YD_0003,2020-10-19 10:00:00,영동 해안형,2020-10-19,10,10,5,True,False,False,False,5,2.41,2.798,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.3879999999999999,False
FE_00084,YD_0003,2020-10-19 13:00:00,영동 해안형,2020-10-19,10,13,5,True,False,False,False,5,2.6,2.892,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.2919999999999998,False
FE_00085,YD_0003,2020-10-19 14:00:00,영동 해안형,2020-10-19,10,14,5,True,False,False,False,5,3.18,3.15,wind_max_6h,wind_max,6.0,higher,hourly_window,0.03000000000000025,True
FE_00086,YD_0003,2020-10-30 18:00:00,영동 해안형,2020-10-30,10,18,5,True,False,False,False,5,4.45,3.2399999999999998,wind_max_6h,wind_max,6.0,higher,hourly_window,1.2100000000000004,True
FE_00087,YD_0003,2020-11-02 08:00:00,영동 해안형,2020-11-02,11,8,5,True,False,False,False,5,2.38,2.2920000000000003,wind_max_6h,wind_max,6.0,higher,hourly_window,0.08799999999999963,True
FE_00088,YD_0003,2020-12-15 10:00:00,영동 해안형,2020-12-15,12,10,5,True,False,False,False,5,3.41,2.784,wind_max_6h,wind_max,6.0,higher,hourly_window,0.6260000000000003,True
FE_00089,YD_0003,2021-01-17 15:00:00,영동 해안형,2021-01-17,1,15,5,True,False,False,False,5,5.14,4.076,wind_max_6h,wind_max,6.0,higher,hourly_window,1.064,True
FE_00090,YD_0003,2021-01-29 12:00:00,영동 해안형,2021-01-29,1,12,5,True,False,False,False,5,7.91,3.4560000000000004,wind_max_6h,wind_max,6.0,higher,hourly_window,4.454,True
FE_00091,YD_0003,2021-02-02 13:00:00,영동 해안형,2021-02-02,2,13,5,True,False,False,True,5,4.76,3.3259999999999996,wind_max_6h,wind_max,6.0,higher,hourly_window,1.4340000000000002,True
FE_00092,YD_0003,2021-02-03 10:00:00,영동 해안형,2021-02-03,2,10,5,True,False,False,True,5,3.49,2.088,wind_max_6h,wind_max,6.0,higher,hourly_window,1.4020000000000001,True
FE_00093,YD_0003,2021-02-03 11:00:00,영동 해안형,2021-02-03,2,11,5,True,False,False,True,5,3.49,2.364,wind_max_6h,wind_max,6.0,higher,hourly_window,1.1260000000000003,True
FE_00094,YD_0003,2021-02-09 10:00:00,영동 해안형,2021-02-09,2,10,5,True,False,False,True,5,3.5,2.62,wind_max_6h,wind_max,6.0,higher,hourly_window,0.8799999999999999,True
FE_00095,YD_0003,2021-02-13 12:00:00,영동 해안형,2021-02-13,2,12,5,True,False,False,True,5,2.68,2.592,wind_max_6h,wind_max,6.0,higher,hourly_window,0.08800000000000008,True
FE_00096,YD_0003,2021-02-17 17:00:00,영동 해안형,2021-02-17,2,17,5,True,False,False,True,5,4.64,4.1659999999999995,wind_max_6h,wind_max,6.0,higher,hourly_window,0.4740000000000002,True
FE_00097,YD_0003,2021-02-27 10:00:00,영동 해안형,2021-02-27,2,10,5,True,False,False,True,5,3.07,2.8200000000000003,wind_max_6h,wind_max,6.0,higher,hourly_window,0.24999999999999956,True
FE_00098,YD_0003,2021-04-01 16:00:00,영동 해안형,2021-04-01,4,16,5,True,False,False,False,5,3.33,4.851999999999999,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.5219999999999994,False
FE_00099,YD_0004,2020-01-30 14:00:00,영동 해안형,2020-01-30,1,14,5,True,False,False,False,5,2.5,3.682,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.182,False
FE_00100,YD_0004,2020-05-01 23:00:00,영동 해안형,2020-05-01,5,23,5,True,False,False,False,5,5.87,4.21,wind_max_6h,wind_max,6.0,higher,hourly_window,1.6600000000000001,True
FE_00101,YD_0004,2020-10-25 15:00:00,영동 해안형,2020-10-25,10,15,5,True,False,False,False,5,3.94,3.5100000000000002,wind_max_6h,wind_max,6.0,higher,hourly_window,0.4299999999999997,True
FE_00102,YD_0004,2020-10-27 06:00:00,영동 해안형,2020-10-27,10,6,5,True,False,False,False,5,1.49,1.51,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.020000000000000018,False
FE_00103,YD_0004,2020-11-08 18:00:00,영동 해안형,2020-11-08,11,18,5,True,False,False,False,5,4.71,3.684,wind_max_6h,wind_max,6.0,higher,hourly_window,1.0259999999999998,True
FE_00104,YD_0004,2020-11-23 10:00:00,영동 해안형,2020-11-23,11,10,5,True,False,False,False,5,1.55,2.888,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.3379999999999999,False
FE_00105,YD_0004,2021-01-25 16:00:00,영동 해안형,2021-01-25,1,16,5,True,False,False,False,5,2.45,4.5920000000000005,wind_max_6h,wind_max,6.0,higher,hourly_window,-2.1420000000000003,False
FE_00106,YD_0004,2021-01-26 09:00:00,영동 해안형,2021-01-26,1,9,5,True,False,False,False,5,1.72,4.596,wind_max_6h,wind_max,6.0,higher,hourly_window,-2.8760000000000003,False
FE_00107,YD_0004,2021-02-01 13:00:00,영동 해안형,2021-02-01,2,13,5,True,False,False,True,5,5.57,3.9159999999999995,wind_max_6h,wind_max,6.0,higher,hourly_window,1.6540000000000008,True
FE_00108,YD_0004,2021-02-06 08:00:00,영동 해안형,2021-02-06,2,8,5,True,False,False,True,5,2.35,3.714,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.3639999999999999,False
FE_00109,YD_0004,2021-02-07 08:00:00,영동 해안형,2021-02-07,2,8,5,True,False,False,True,5,2.02,2.786,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.766,False
FE_00110,YD_0004,2021-03-26 08:00:00,영동 해안형,2021-03-26,3,8,5,True,False,False,False,5,2.2,1.9440000000000002,wind_max_6h,wind_max,6.0,higher,hourly_window,0.256,True
FE_00111,YD_0004,2021-04-09 05:00:00,영동 해안형,2021-04-09,4,5,5,True,False,False,False,5,4.85,3.382,wind_max_6h,wind_max,6.0,higher,hourly_window,1.4679999999999995,True
FE_00112,YD_0005,2020-02-03 09:00:00,영동 해안형,2020-02-03,2,9,5,True,False,False,False,5,4.13,2.702,wind_max_6h,wind_max,6.0,higher,hourly_window,1.428,True
FE_00113,YD_0005,2020-02-12 07:00:00,영동 해안형,2020-02-12,2,7,5,True,False,False,False,5,2.6,3.6700000000000004,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.0700000000000003,False
FE_00114,YD_0005,2020-03-28 19:00:00,영동 해안형,2020-03-28,3,19,5,True,False,False,False,5,3.9,3.914,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.014000000000000234,False
FE_00115,YD_0005,2020-04-10 12:00:00,영동 해안형,2020-04-10,4,12,5,True,False,False,False,5,3.7,4.532,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.8319999999999999,False
FE_00116,YD_0005,2020-11-18 13:00:00,영동 해안형,2020-11-18,11,13,5,True,False,False,False,5,2.89,3.354,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.46399999999999997,False
FE_00117,YD_0005,2020-12-06 22:00:00,영동 해안형,2020-12-06,12,22,5,True,False,False,False,5,3.39,2.696,wind_max_6h,wind_max,6.0,higher,hourly_window,0.694,True
FE_00118,YD_0005,2020-12-15 14:00:00,영동 해안형,2020-12-15,12,14,5,True,False,False,False,5,5.32,3.69,wind_max_6h,wind_max,6.0,higher,hourly_window,1.6300000000000003,True
FE_00119,YD_0005,2021-01-25 21:00:00,영동 해안형,2021-01-25,1,21,5,True,False,False,False,5,2.59,3.728,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.1380000000000003,False
FE_00120,YD_0005,2021-01-29 14:00:00,영동 해안형,2021-01-29,1,14,5,True,False,False,False,5,5.88,3.678,wind_max_6h,wind_max,6.0,higher,hourly_window,2.202,True
FE_00121,YD_0005,2021-01-29 15:00:00,영동 해안형,2021-01-29,1,15,5,True,False,False,False,5,5.88,3.624,wind_max_6h,wind_max,6.0,higher,hourly_window,2.256,True
FE_00122,YD_0005,2021-01-29 23:00:00,영동 해안형,2021-01-29,1,23,5,True,False,False,False,5,4.94,3.7560000000000002,wind_max_6h,wind_max,6.0,higher,hourly_window,1.1840000000000002,True
FE_00123,YD_0005,2021-01-30 12:00:00,영동 해안형,2021-01-30,1,12,5,True,False,False,False,5,4.85,3.8520000000000003,wind_max_6h,wind_max,6.0,higher,hourly_window,0.9979999999999993,True
FE_00124,YD_0005,2021-01-30 13:00:00,영동 해안형,2021-01-30,1,13,5,True,False,False,False,5,4.85,3.9560000000000004,wind_max_6h,wind_max,6.0,higher,hourly_window,0.8939999999999992,True
FE_00125,YD_0005,2021-02-01 10:00:00,영동 해안형,2021-02-01,2,10,5,True,False,False,True,5,3.35,3.346,wind_max_6h,wind_max,6.0,higher,hourly_window,0.0040000000000000036,True
FE_00126,YD_0005,2021-02-02 11:00:00,영동 해안형,2021-02-02,2,11,5,True,False,False,True,5,4.87,3.5340000000000003,wind_max_6h,wind_max,6.0,higher,hourly_window,1.3359999999999999,True
FE_00127,YD_0005,2021-02-11 17:00:00,영동 해안형,2021-02-11,2,17,5,True,False,False,True,5,4.7,4.593999999999999,wind_max_6h,wind_max,6.0,higher,hourly_window,0.10600000000000076,True
FE_00128,YD_0005,2021-02-11 18:00:00,영동 해안형,2021-02-11,2,18,5,True,False,False,True,5,4.7,4.01,wind_max_6h,wind_max,6.0,higher,hourly_window,0.6900000000000004,True
FE_00129,YD_0005,2021-02-13 16:00:00,영동 해안형,2021-02-13,2,16,5,True,False,False,True,5,3.18,4.208,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.028,False
FE_00130,YD_0005,2021-02-14 14:00:00,영동 해안형,2021-02-14,2,14,5,True,False,False,True,5,3.13,4.108,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.9779999999999998,False
FE_00131,YD_0005,2021-02-18 11:00:00,영동 해안형,2021-02-18,2,11,5,True,False,False,True,5,3.91,3.0759999999999996,wind_max_6h,wind_max,6.0,higher,hourly_window,0.8340000000000005,True
FE_00132,YD_0005,2021-02-20 12:00:00,영동 해안형,2021-02-20,2,12,5,True,False,False,True,5,5.95,4.056,wind_max_6h,wind_max,6.0,higher,hourly_window,1.8940000000000001,True
FE_00133,YD_0005,2021-02-21 08:00:00,영동 해안형,2021-02-21,2,8,5,True,False,False,True,5,5.59,3.0300000000000002,wind_max_6h,wind_max,6.0,higher,hourly_window,2.5599999999999996,True
FE_00134,YD_0005,2021-02-21 16:00:00,영동 해안형,2021-02-21,2,16,5,True,False,False,True,5,5.2,4.556,wind_max_6h,wind_max,6.0,higher,hourly_window,0.6440000000000001,True
FE_00135,YD_0005,2021-02-25 11:00:00,영동 해안형,2021-02-25,2,11,5,True,False,False,True,5,2.25,3.148,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.8980000000000001,False
FE_00136,YD_0005,2021-02-25 15:00:00,영동 해안형,2021-02-25,2,15,5,True,False,False,True,5,2.45,4.596,wind_max_6h,wind_max,6.0,higher,hourly_window,-2.146,False
FE_00137,YD_0005,2021-03-19 11:00:00,영동 해안형,2021-03-19,3,11,5,True,False,False,False,5,3.06,2.184,wind_max_6h,wind_max,6.0,higher,hourly_window,0.8759999999999999,True
FE_00138,YD_0005,2021-03-26 22:00:00,영동 해안형,2021-03-26,3,22,5,True,False,False,False,5,3.94,3.08,wind_max_6h,wind_max,6.0,higher,hourly_window,0.8599999999999999,True
FE_00139,YD_0005,2021-04-02 08:00:00,영동 해안형,2021-04-02,4,8,5,True,False,False,False,5,1.97,2.502,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.5319999999999998,False
FE_00140,YD_0005,2021-04-20 17:00:00,영동 해안형,2021-04-20,4,17,5,True,False,False,False,5,5.22,4.212,wind_max_6h,wind_max,6.0,higher,hourly_window,1.008,True
FE_00141,YD_0005,2021-04-27 16:00:00,영동 해안형,2021-04-27,4,16,5,True,False,False,False,5,4.51,4.294,wind_max_6h,wind_max,6.0,higher,hourly_window,0.2160000000000002,True
FE_00142,YD_0005,2021-05-20 08:00:00,영동 해안형,2021-05-20,5,8,5,True,False,False,False,5,1.98,3.314,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.334,False
FE_00143,YD_0006,2020-01-03 11:00:00,영동 해안형,2020-01-03,1,11,5,True,False,False,False,5,3.85,2.734,wind_max_6h,wind_max,6.0,higher,hourly_window,1.116,True
FE_00144,YD_0006,2020-02-24 17:00:00,영동 해안형,2020-02-24,2,17,5,True,False,False,False,5,2.97,3.596,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.6259999999999999,False
FE_00145,YD_0006,2020-03-15 14:00:00,영동 해안형,2020-03-15,3,14,5,True,False,False,False,5,6.9,3.568,wind_max_6h,wind_max,6.0,higher,hourly_window,3.3320000000000003,True
FE_00146,YD_0006,2020-06-22 12:00:00,영동 해안형,2020-06-22,6,12,5,True,False,False,False,5,2.17,2.484,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.31400000000000006,False
FE_00147,YD_0006,2020-12-24 16:00:00,영동 해안형,2020-12-24,12,16,5,True,False,False,False,5,5.54,4.215999999999999,wind_max_6h,wind_max,6.0,higher,hourly_window,1.3240000000000007,True
FE_00148,YD_0006,2021-02-03 12:00:00,영동 해안형,2021-02-03,2,12,5,True,False,False,True,5,2.85,2.312,wind_max_6h,wind_max,6.0,higher,hourly_window,0.5380000000000003,True
FE_00149,YD_0006,2021-02-03 16:00:00,영동 해안형,2021-02-03,2,16,5,True,False,False,True,5,6.12,3.7939999999999996,wind_max_6h,wind_max,6.0,higher,hourly_window,2.3260000000000005,True
FE_00150,YD_0006,2021-02-11 09:00:00,영동 해안형,2021-02-11,2,9,5,True,False,False,True,5,2.57,2.92,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.3500000000000001,False
FE_00151,YD_0006,2021-03-14 12:00:00,영동 해안형,2021-03-14,3,12,5,True,False,False,False,5,2.15,2.2199999999999998,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.06999999999999984,False
FE_00152,YD_0006,2021-03-17 13:00:00,영동 해안형,2021-03-17,3,13,5,True,False,False,False,5,3.13,2.4539999999999997,wind_max_6h,wind_max,6.0,higher,hourly_window,0.6760000000000002,True
FE_00153,YD_0006,2021-03-27 17:00:00,영동 해안형,2021-03-27,3,17,5,True,False,False,False,5,1.32,3.3659999999999997,wind_max_6h,wind_max,6.0,higher,hourly_window,-2.0459999999999994,False
FE_00154,YD_0006,2021-04-07 20:00:00,영동 해안형,2021-04-07,4,20,5,True,False,False,False,5,3.18,2.554,wind_max_6h,wind_max,6.0,higher,hourly_window,0.6260000000000003,True
FE_00155,YD_0006,2021-04-14 13:00:00,영동 해안형,2021-04-14,4,13,5,True,False,False,False,5,2.45,2.794,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.34399999999999986,False
FE_00156,YD_0007,2020-02-08 08:00:00,영동 해안형,2020-02-08,2,8,5,True,False,False,False,5,4.31,3.87,wind_max_6h,wind_max,6.0,higher,hourly_window,0.4399999999999995,True
FE_00157,YD_0007,2020-02-23 07:00:00,영동 해안형,2020-02-23,2,7,5,True,False,False,False,5,4.32,4.9719999999999995,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.6519999999999992,False
FE_00158,YD_0007,2020-03-15 14:00:00,영동 해안형,2020-03-15,3,14,5,True,False,False,False,5,5.38,4.45,wind_max_6h,wind_max,6.0,higher,hourly_window,0.9299999999999997,True
FE_00159,YD_0007,2020-04-01 14:00:00,영동 해안형,2020-04-01,4,14,5,True,False,False,False,5,5.97,4.324,wind_max_6h,wind_max,6.0,higher,hourly_window,1.646,True
FE_00160,YD_0007,2020-05-01 02:00:00,영동 해안형,2020-05-01,5,2,5,True,False,False,False,5,4.95,4.168,wind_max_6h,wind_max,6.0,higher,hourly_window,0.782,True
FE_00161,YD_0007,2021-02-03 17:00:00,영동 해안형,2021-02-03,2,17,5,True,False,False,True,5,3.97,3.842,wind_max_6h,wind_max,6.0,higher,hourly_window,0.1280000000000001,True
FE_00162,YD_0008,2020-03-26 11:00:00,영동 해안형,2020-03-26,3,11,5,True,False,False,False,5,2.74,2.714,wind_max_6h,wind_max,6.0,higher,hourly_window,0.026000000000000245,True
FE_00163,YD_0008,2020-11-24 14:00:00,영동 해안형,2020-11-24,11,14,5,True,False,False,False,5,1.52,3.354,wind_max_6h,wind_max,6.0,higher,hourly_window,-1.834,False
FE_00164,YD_0008,2020-12-16 09:00:00,영동 해안형,2020-12-16,12,9,5,True,False,False,False,5,3.8,2.4880000000000004,wind_max_6h,wind_max,6.0,higher,hourly_window,1.3119999999999994,True
FE_00165,YD_0008,2021-01-16 12:00:00,영동 해안형,2021-01-16,1,12,5,True,False,False,False,5,3.23,3.1100000000000003,wind_max_6h,wind_max,6.0,higher,hourly_window,0.11999999999999966,True
FE_00166,YD_0008,2021-02-01 11:00:00,영동 해안형,2021-02-01,2,11,5,True,False,False,True,5,2.9,2.7039999999999997,wind_max_6h,wind_max,6.0,higher,hourly_window,0.19600000000000017,True
FE_00167,YD_0008,2021-02-01 12:00:00,영동 해안형,2021-02-01,2,12,5,True,False,False,True,5,3.93,2.308,wind_max_6h,wind_max,6.0,higher,hourly_window,1.6220000000000003,True
FE_00168,YD_0008,2021-02-01 13:00:00,영동 해안형,2021-02-01,2,13,5,True,False,False,True,5,4.67,4.184,wind_max_6h,wind_max,6.0,higher,hourly_window,0.48599999999999977,True
FE_00169,YD_0008,2021-02-01 14:00:00,영동 해안형,2021-02-01,2,14,5,True,False,False,True,5,4.67,4.2219999999999995,wind_max_6h,wind_max,6.0,higher,hourly_window,0.4480000000000004,True
FE_00170,YD_0008,2021-02-02 14:00:00,영동 해안형,2021-02-02,2,14,5,True,False,False,True,5,4.64,3.314,wind_max_6h,wind_max,6.0,higher,hourly_window,1.3259999999999996,True
FE_00171,YD_0008,2021-02-20 08:00:00,영동 해안형,2021-02-20,2,8,5,True,False,False,True,5,4.25,2.878,wind_max_6h,wind_max,6.0,higher,hourly_window,1.3719999999999999,True
FE_00172,YD_0008,2021-02-24 12:00:00,영동 해안형,2021-02-24,2,12,5,True,False,False,True,5,2.87,3.4880000000000004,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.6180000000000003,False
FE_00173,YD_0008,2021-03-14 14:00:00,영동 해안형,2021-03-14,3,14,5,True,False,False,False,5,3.01,3.476,wind_max_6h,wind_max,6.0,higher,hourly_window,-0.4660000000000002,False
