analysis_id,fire_exposure_id,sample_group,target,기상셀ID,기준시각,기후지형유형,date,month,hour,rh_mean_3h_drop_le_m5,rh_mean_3h_drop_le_m10,rh_mean_6h_drop_le_m5,rh_mean_6h_drop_le_m10,rh_min_6h_drop_le_m10,wind_mean_3h_inc_ge_0p5,wind_max_6h_inc_ge_1p0,pressure_abs_change_3h_ge_1p0,ffmc_1d_change_ge_3,isi_1d_change_ge_0p5
FE_00618_C04,FE_00618,matched_control,0,YS_0014,2020-11-14 09:00:00,영서 내륙형,2020-11-14,11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00618_C05,FE_00618,matched_control,0,YS_0014,2020-11-24 09:00:00,영서 내륙형,2020-11-24,11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00619_C01,FE_00619,matched_control,0,YS_0014,2021-02-07 09:00:00,영서 내륙형,2021-02-07,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00619_C02,FE_00619,matched_control,0,YS_0014,2021-02-10 09:00:00,영서 내륙형,2021-02-10,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00619_C03,FE_00619,matched_control,0,YS_0014,2021-02-17 09:00:00,영서 내륙형,2021-02-17,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00619_C04,FE_00619,matched_control,0,YS_0014,2021-02-21 09:00:00,영서 내륙형,2021-02-21,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00619_C05,FE_00619,matched_control,0,YS_0014,2021-02-26 09:00:00,영서 내륙형,2021-02-26,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00620_C01,FE_00620,matched_control,0,YS_0014,2021-02-08 11:00:00,영서 내륙형,2021-02-08,2,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00620_C02,FE_00620,matched_control,0,YS_0014,2021-02-09 11:00:00,영서 내륙형,2021-02-09,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00620_C03,FE_00620,matched_control,0,YS_0014,2021-02-14 11:00:00,영서 내륙형,2021-02-14,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00620_C04,FE_00620,matched_control,0,YS_0014,2021-02-24 11:00:00,영서 내륙형,2021-02-24,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00620_C05,FE_00620,matched_control,0,YS_0014,2021-02-27 11:00:00,영서 내륙형,2021-02-27,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00621_C01,FE_00621,matched_control,0,YS_0014,2021-02-11 09:00:00,영서 내륙형,2021-02-11,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00621_C02,FE_00621,matched_control,0,YS_0014,2021-02-16 09:00:00,영서 내륙형,2021-02-16,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00621_C03,FE_00621,matched_control,0,YS_0014,2021-02-17 09:00:00,영서 내륙형,2021-02-17,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00621_C04,FE_00621,matched_control,0,YS_0014,2021-02-25 09:00:00,영서 내륙형,2021-02-25,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00621_C05,FE_00621,matched_control,0,YS_0014,2021-02-27 09:00:00,영서 내륙형,2021-02-27,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00622_C01,FE_00622,matched_control,0,YS_0014,2021-02-14 14:00:00,영서 내륙형,2021-02-14,2,14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00622_C02,FE_00622,matched_control,0,YS_0014,2021-02-19 14:00:00,영서 내륙형,2021-02-19,2,14,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00622_C03,FE_00622,matched_control,0,YS_0014,2021-02-20 14:00:00,영서 내륙형,2021-02-20,2,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00622_C04,FE_00622,matched_control,0,YS_0014,2021-02-21 14:00:00,영서 내륙형,2021-02-21,2,14,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00622_C05,FE_00622,matched_control,0,YS_0014,2021-02-25 14:00:00,영서 내륙형,2021-02-25,2,14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00623_C01,FE_00623,matched_control,0,YS_0014,2021-02-06 18:00:00,영서 내륙형,2021-02-06,2,18,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
FE_00623_C02,FE_00623,matched_control,0,YS_0014,2021-02-11 18:00:00,영서 내륙형,2021-02-11,2,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00623_C03,FE_00623,matched_control,0,YS_0014,2021-02-16 18:00:00,영서 내륙형,2021-02-16,2,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00623_C04,FE_00623,matched_control,0,YS_0014,2021-02-20 18:00:00,영서 내륙형,2021-02-20,2,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00623_C05,FE_00623,matched_control,0,YS_0014,2021-02-25 18:00:00,영서 내륙형,2021-02-25,2,18,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00624_C01,FE_00624,matched_control,0,YS_0014,2021-04-02 07:00:00,영서 내륙형,2021-04-02,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00624_C02,FE_00624,matched_control,0,YS_0014,2021-04-05 07:00:00,영서 내륙형,2021-04-05,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00624_C03,FE_00624,matched_control,0,YS_0014,2021-04-10 07:00:00,영서 내륙형,2021-04-10,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00624_C04,FE_00624,matched_control,0,YS_0014,2021-04-15 07:00:00,영서 내륙형,2021-04-15,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00624_C05,FE_00624,matched_control,0,YS_0014,2021-04-28 07:00:00,영서 내륙형,2021-04-28,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00625_C01,FE_00625,matched_control,0,YS_0015,2020-02-01 07:00:00,영서 내륙형,2020-02-01,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00625_C02,FE_00625,matched_control,0,YS_0015,2020-02-14 07:00:00,영서 내륙형,2020-02-14,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00625_C03,FE_00625,matched_control,0,YS_0015,2020-02-18 07:00:00,영서 내륙형,2020-02-18,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00625_C04,FE_00625,matched_control,0,YS_0015,2020-02-22 07:00:00,영서 내륙형,2020-02-22,2,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00625_C05,FE_00625,matched_control,0,YS_0015,2020-02-24 07:00:00,영서 내륙형,2020-02-24,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FE_00626_C01,FE_00626,matched_control,0,YS_0015,2020-04-04 13:00:00,영서 내륙형,2020-04-04,4,13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00626_C02,FE_00626,matched_control,0,YS_0015,2020-04-05 13:00:00,영서 내륙형,2020-04-05,4,13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00626_C03,FE_00626,matched_control,0,YS_0015,2020-04-12 13:00:00,영서 내륙형,2020-04-12,4,13,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00626_C04,FE_00626,matched_control,0,YS_0015,2020-04-14 13:00:00,영서 내륙형,2020-04-14,4,13,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00626_C05,FE_00626,matched_control,0,YS_0015,2020-04-15 13:00:00,영서 내륙형,2020-04-15,4,13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00627_C01,FE_00627,matched_control,0,YS_0015,2020-05-01 19:00:00,영서 내륙형,2020-05-01,5,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FE_00627_C02,FE_00627,matched_control,0,YS_0015,2020-05-02 19:00:00,영서 내륙형,2020-05-02,5,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00627_C03,FE_00627,matched_control,0,YS_0015,2020-05-12 19:00:00,영서 내륙형,2020-05-12,5,19,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00627_C04,FE_00627,matched_control,0,YS_0015,2020-05-26 19:00:00,영서 내륙형,2020-05-26,5,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00627_C05,FE_00627,matched_control,0,YS_0015,2020-05-30 19:00:00,영서 내륙형,2020-05-30,5,19,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00628_C01,FE_00628,matched_control,0,YS_0015,2020-05-01 15:00:00,영서 내륙형,2020-05-01,5,15,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00628_C02,FE_00628,matched_control,0,YS_0015,2020-05-21 15:00:00,영서 내륙형,2020-05-21,5,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
FE_00628_C03,FE_00628,matched_control,0,YS_0015,2020-05-26 15:00:00,영서 내륙형,2020-05-26,5,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00628_C04,FE_00628,matched_control,0,YS_0015,2020-05-30 15:00:00,영서 내륙형,2020-05-30,5,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00628_C05,FE_00628,matched_control,0,YS_0015,2020-05-31 15:00:00,영서 내륙형,2020-05-31,5,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00629_C01,FE_00629,matched_control,0,YS_0015,2021-02-07 13:00:00,영서 내륙형,2021-02-07,2,13,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00629_C02,FE_00629,matched_control,0,YS_0015,2021-02-10 13:00:00,영서 내륙형,2021-02-10,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00629_C03,FE_00629,matched_control,0,YS_0015,2021-02-17 13:00:00,영서 내륙형,2021-02-17,2,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00629_C04,FE_00629,matched_control,0,YS_0015,2021-02-22 13:00:00,영서 내륙형,2021-02-22,2,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00629_C05,FE_00629,matched_control,0,YS_0015,2021-02-23 13:00:00,영서 내륙형,2021-02-23,2,13,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FE_00630_C01,FE_00630,matched_control,0,YS_0015,2021-04-05 14:00:00,영서 내륙형,2021-04-05,4,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00630_C02,FE_00630,matched_control,0,YS_0015,2021-04-06 14:00:00,영서 내륙형,2021-04-06,4,14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00630_C03,FE_00630,matched_control,0,YS_0015,2021-04-17 14:00:00,영서 내륙형,2021-04-17,4,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00630_C04,FE_00630,matched_control,0,YS_0015,2021-04-26 14:00:00,영서 내륙형,2021-04-26,4,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00630_C05,FE_00630,matched_control,0,YS_0015,2021-04-30 14:00:00,영서 내륙형,2021-04-30,4,14,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00631_C01,FE_00631,matched_control,0,YS_0015,2021-05-15 13:00:00,영서 내륙형,2021-05-15,5,13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00631_C02,FE_00631,matched_control,0,YS_0015,2021-05-18 13:00:00,영서 내륙형,2021-05-18,5,13,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00631_C03,FE_00631,matched_control,0,YS_0015,2021-05-19 13:00:00,영서 내륙형,2021-05-19,5,13,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00631_C04,FE_00631,matched_control,0,YS_0015,2021-05-22 13:00:00,영서 내륙형,2021-05-22,5,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00631_C05,FE_00631,matched_control,0,YS_0015,2021-05-29 13:00:00,영서 내륙형,2021-05-29,5,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
FE_00632_C01,FE_00632,matched_control,0,YS_0016,2021-02-03 12:00:00,고지·산간형,2021-02-03,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00632_C02,FE_00632,matched_control,0,YS_0016,2021-02-06 12:00:00,고지·산간형,2021-02-06,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00632_C03,FE_00632,matched_control,0,YS_0016,2021-02-17 12:00:00,고지·산간형,2021-02-17,2,12,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00632_C04,FE_00632,matched_control,0,YS_0016,2021-02-23 12:00:00,고지·산간형,2021-02-23,2,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00632_C05,FE_00632,matched_control,0,YS_0016,2021-02-24 12:00:00,고지·산간형,2021-02-24,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00633_C01,FE_00633,matched_control,0,YS_0016,2021-04-08 12:00:00,고지·산간형,2021-04-08,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00633_C02,FE_00633,matched_control,0,YS_0016,2021-04-13 12:00:00,고지·산간형,2021-04-13,4,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FE_00633_C03,FE_00633,matched_control,0,YS_0016,2021-04-25 12:00:00,고지·산간형,2021-04-25,4,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00633_C04,FE_00633,matched_control,0,YS_0016,2021-04-26 12:00:00,고지·산간형,2021-04-26,4,12,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00633_C05,FE_00633,matched_control,0,YS_0016,2021-04-28 12:00:00,고지·산간형,2021-04-28,4,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FE_00634_C01,FE_00634,matched_control,0,YS_0016,2021-05-09 15:00:00,고지·산간형,2021-05-09,5,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00634_C02,FE_00634,matched_control,0,YS_0016,2021-05-12 15:00:00,고지·산간형,2021-05-12,5,15,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00634_C03,FE_00634,matched_control,0,YS_0016,2021-05-18 15:00:00,고지·산간형,2021-05-18,5,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
FE_00634_C04,FE_00634,matched_control,0,YS_0016,2021-05-23 15:00:00,고지·산간형,2021-05-23,5,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
FE_00634_C05,FE_00634,matched_control,0,YS_0016,2021-05-28 15:00:00,고지·산간형,2021-05-28,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00635_C01,FE_00635,matched_control,0,YS_0017,2020-03-08 09:00:00,영서 내륙형,2020-03-08,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00635_C02,FE_00635,matched_control,0,YS_0017,2020-03-11 09:00:00,영서 내륙형,2020-03-11,3,9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00635_C03,FE_00635,matched_control,0,YS_0017,2020-03-17 09:00:00,영서 내륙형,2020-03-17,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00635_C04,FE_00635,matched_control,0,YS_0017,2020-03-30 09:00:00,영서 내륙형,2020-03-30,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00635_C05,FE_00635,matched_control,0,YS_0017,2020-03-31 09:00:00,영서 내륙형,2020-03-31,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00636_C01,FE_00636,matched_control,0,YS_0017,2020-04-01 15:00:00,영서 내륙형,2020-04-01,4,15,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00636_C02,FE_00636,matched_control,0,YS_0017,2020-04-06 15:00:00,영서 내륙형,2020-04-06,4,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00636_C03,FE_00636,matched_control,0,YS_0017,2020-04-08 15:00:00,영서 내륙형,2020-04-08,4,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
FE_00636_C04,FE_00636,matched_control,0,YS_0017,2020-04-12 15:00:00,영서 내륙형,2020-04-12,4,15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00636_C05,FE_00636,matched_control,0,YS_0017,2020-04-19 15:00:00,영서 내륙형,2020-04-19,4,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
FE_00637_C01,FE_00637,matched_control,0,YS_0017,2020-04-03 12:00:00,영서 내륙형,2020-04-03,4,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00637_C02,FE_00637,matched_control,0,YS_0017,2020-04-05 12:00:00,영서 내륙형,2020-04-05,4,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00637_C03,FE_00637,matched_control,0,YS_0017,2020-04-06 12:00:00,영서 내륙형,2020-04-06,4,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00637_C04,FE_00637,matched_control,0,YS_0017,2020-04-09 12:00:00,영서 내륙형,2020-04-09,4,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00637_C05,FE_00637,matched_control,0,YS_0017,2020-04-29 12:00:00,영서 내륙형,2020-04-29,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00638_C01,FE_00638,matched_control,0,YS_0017,2020-05-08 13:00:00,영서 내륙형,2020-05-08,5,13,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00638_C02,FE_00638,matched_control,0,YS_0017,2020-05-10 13:00:00,영서 내륙형,2020-05-10,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00638_C03,FE_00638,matched_control,0,YS_0017,2020-05-22 13:00:00,영서 내륙형,2020-05-22,5,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00638_C04,FE_00638,matched_control,0,YS_0017,2020-05-24 13:00:00,영서 내륙형,2020-05-24,5,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FE_00638_C05,FE_00638,matched_control,0,YS_0017,2020-05-29 13:00:00,영서 내륙형,2020-05-29,5,13,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
FE_00639_C01,FE_00639,matched_control,0,YS_0017,2020-05-07 17:00:00,영서 내륙형,2020-05-07,5,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00639_C02,FE_00639,matched_control,0,YS_0017,2020-05-11 17:00:00,영서 내륙형,2020-05-11,5,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FE_00639_C03,FE_00639,matched_control,0,YS_0017,2020-05-13 17:00:00,영서 내륙형,2020-05-13,5,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
FE_00639_C04,FE_00639,matched_control,0,YS_0017,2020-05-17 17:00:00,영서 내륙형,2020-05-17,5,17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
FE_00639_C05,FE_00639,matched_control,0,YS_0017,2020-05-24 17:00:00,영서 내륙형,2020-05-24,5,17,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FE_00640_C01,FE_00640,matched_control,0,YS_0017,2021-03-11 09:00:00,영서 내륙형,2021-03-11,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00640_C02,FE_00640,matched_control,0,YS_0017,2021-03-13 09:00:00,영서 내륙형,2021-03-13,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FE_00640_C03,FE_00640,matched_control,0,YS_0017,2021-03-17 09:00:00,영서 내륙형,2021-03-17,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00640_C04,FE_00640,matched_control,0,YS_0017,2021-03-18 09:00:00,영서 내륙형,2021-03-18,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FE_00640_C05,FE_00640,matched_control,0,YS_0017,2021-03-21 09:00:00,영서 내륙형,2021-03-21,3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FE_00641_C01,FE_00641,matched_control,0,YS_0017,2021-04-01 15:00:00,영서 내륙형,2021-04-01,4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
FE_00641_C02,FE_00641,matched_control,0,YS_0017,2021-04-04 15:00:00,영서 내륙형,2021-04-04,4,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00641_C03,FE_00641,matched_control,0,YS_0017,2021-04-13 15:00:00,영서 내륙형,2021-04-13,4,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
FE_00641_C04,FE_00641,matched_control,0,YS_0017,2021-04-15 15:00:00,영서 내륙형,2021-04-15,4,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
FE_00641_C05,FE_00641,matched_control,0,YS_0017,2021-04-30 15:00:00,영서 내륙형,2021-04-30,4,15,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00642_C01,FE_00642,matched_control,0,YS_0017,2021-04-02 16:00:00,영서 내륙형,2021-04-02,4,16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00642_C02,FE_00642,matched_control,0,YS_0017,2021-04-18 16:00:00,영서 내륙형,2021-04-18,4,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
FE_00642_C03,FE_00642,matched_control,0,YS_0017,2021-04-21 16:00:00,영서 내륙형,2021-04-21,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00642_C04,FE_00642,matched_control,0,YS_0017,2021-04-23 16:00:00,영서 내륙형,2021-04-23,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00642_C05,FE_00642,matched_control,0,YS_0017,2021-04-28 16:00:00,영서 내륙형,2021-04-28,4,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
FE_00643_C01,FE_00643,matched_control,0,YS_0018,2021-03-03 15:00:00,영서 내륙형,2021-03-03,3,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
FE_00643_C02,FE_00643,matched_control,0,YS_0018,2021-03-09 15:00:00,영서 내륙형,2021-03-09,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00643_C03,FE_00643,matched_control,0,YS_0018,2021-03-17 15:00:00,영서 내륙형,2021-03-17,3,15,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
FE_00643_C04,FE_00643,matched_control,0,YS_0018,2021-03-20 15:00:00,영서 내륙형,2021-03-20,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00643_C05,FE_00643,matched_control,0,YS_0018,2021-03-23 15:00:00,영서 내륙형,2021-03-23,3,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00644_C01,FE_00644,matched_control,0,YS_0018,2021-03-06 16:00:00,영서 내륙형,2021-03-06,3,16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FE_00644_C02,FE_00644,matched_control,0,YS_0018,2021-03-07 16:00:00,영서 내륙형,2021-03-07,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
FE_00644_C03,FE_00644,matched_control,0,YS_0018,2021-03-09 16:00:00,영서 내륙형,2021-03-09,3,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
FE_00644_C04,FE_00644,matched_control,0,YS_0018,2021-03-16 16:00:00,영서 내륙형,2021-03-16,3,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FE_00644_C05,FE_00644,matched_control,0,YS_0018,2021-03-28 16:00:00,영서 내륙형,2021-03-28,3,16,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FE_00645_C01,FE_00645,matched_control,0,YS_0018,2021-04-12 09:00:00,영서 내륙형,2021-04-12,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00645_C02,FE_00645,matched_control,0,YS_0018,2021-04-14 09:00:00,영서 내륙형,2021-04-14,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00645_C03,FE_00645,matched_control,0,YS_0018,2021-04-23 09:00:00,영서 내륙형,2021-04-23,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FE_00645_C04,FE_00645,matched_control,0,YS_0018,2021-04-24 09:00:00,영서 내륙형,2021-04-24,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE_00645_C05,FE_00645,matched_control,0,YS_0018,2021-04-29 09:00:00,영서 내륙형,2021-04-29,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
FE_00646_C01,FE_00646,matched_control,0,YS_0019,2020-01-01 14:00:00,고지·산간형,2020-01-01,1,14,,,,,,,,0.0,,
