analysis_id,fire_exposure_id,control_rank,sample_group,target,기상셀ID,기준시각,기후지형유형,month,hour,date,matched_control_n,full_5_matched,is_less_than_5_matched,is_february,is_2021_feb_cluster,is_ys0071,has_exact_hourly_row
FE_00192,FE_00192,,fire,1,YD_0011,2021-01-01 14:00:00,영동 해안형,1,14,2021-01-01,5,True,False,False,False,False,True
FE_00193,FE_00193,,fire,1,YD_0011,2021-01-08 13:00:00,영동 해안형,1,13,2021-01-08,5,True,False,False,False,False,True
FE_00194,FE_00194,,fire,1,YD_0011,2021-02-01 09:00:00,영동 해안형,2,9,2021-02-01,5,True,False,True,True,False,True
FE_00195,FE_00195,,fire,1,YD_0011,2021-02-01 10:00:00,영동 해안형,2,10,2021-02-01,5,True,False,True,True,False,True
FE_00196,FE_00196,,fire,1,YD_0011,2021-02-01 11:00:00,영동 해안형,2,11,2021-02-01,5,True,False,True,True,False,True
FE_00197,FE_00197,,fire,1,YD_0011,2021-02-06 16:00:00,영동 해안형,2,16,2021-02-06,5,True,False,True,True,False,True
FE_00198,FE_00198,,fire,1,YD_0011,2021-03-14 18:00:00,영동 해안형,3,18,2021-03-14,5,True,False,False,False,False,True
FE_00199,FE_00199,,fire,1,YD_0011,2021-05-06 21:00:00,영동 해안형,5,21,2021-05-06,5,True,False,False,False,False,True
FE_00200,FE_00200,,fire,1,YD_0012,2020-12-20 03:00:00,영동 해안형,12,3,2020-12-20,5,True,False,False,False,False,True
FE_00201,FE_00201,,fire,1,YD_0012,2021-01-31 11:00:00,영동 해안형,1,11,2021-01-31,5,True,False,False,False,False,True
FE_00202,FE_00202,,fire,1,YD_0012,2021-02-01 11:00:00,영동 해안형,2,11,2021-02-01,5,True,False,True,True,False,True
FE_00203,FE_00203,,fire,1,YD_0012,2021-02-01 16:00:00,영동 해안형,2,16,2021-02-01,5,True,False,True,True,False,True
FE_00204,FE_00204,,fire,1,YD_0012,2021-02-03 10:00:00,영동 해안형,2,10,2021-02-03,5,True,False,True,True,False,True
FE_00205,FE_00205,,fire,1,YD_0012,2021-02-12 10:00:00,영동 해안형,2,10,2021-02-12,5,True,False,True,True,False,True
FE_00206,FE_00206,,fire,1,YD_0012,2021-02-17 09:00:00,영동 해안형,2,9,2021-02-17,5,True,False,True,True,False,True
FE_00207,FE_00207,,fire,1,YD_0012,2021-03-21 18:00:00,영동 해안형,3,18,2021-03-21,5,True,False,False,False,False,True
FE_00208,FE_00208,,fire,1,YD_0012,2021-03-25 15:00:00,영동 해안형,3,15,2021-03-25,5,True,False,False,False,False,True
FE_00209,FE_00209,,fire,1,YD_0012,2021-03-26 20:00:00,영동 해안형,3,20,2021-03-26,5,True,False,False,False,False,True
FE_00210,FE_00210,,fire,1,YD_0012,2021-03-26 21:00:00,영동 해안형,3,21,2021-03-26,5,True,False,False,False,False,True
FE_00211,FE_00211,,fire,1,YD_0012,2021-03-30 14:00:00,영동 해안형,3,14,2021-03-30,5,True,False,False,False,False,True
FE_00212,FE_00212,,fire,1,YD_0012,2021-04-02 09:00:00,영동 해안형,4,9,2021-04-02,5,True,False,False,False,False,True
FE_00213,FE_00213,,fire,1,YD_0012,2021-04-03 09:00:00,영동 해안형,4,9,2021-04-03,5,True,False,False,False,False,True
FE_00214,FE_00214,,fire,1,YD_0012,2021-04-11 17:00:00,영동 해안형,4,17,2021-04-11,5,True,False,False,False,False,True
FE_00215,FE_00215,,fire,1,YD_0012,2021-04-12 09:00:00,영동 해안형,4,9,2021-04-12,5,True,False,False,False,False,True
FE_00216,FE_00216,,fire,1,YD_0012,2021-04-17 09:00:00,영동 해안형,4,9,2021-04-17,5,True,False,False,False,False,True
FE_00217,FE_00217,,fire,1,YD_0012,2021-04-18 17:00:00,영동 해안형,4,17,2021-04-18,5,True,False,False,False,False,True
FE_00218,FE_00218,,fire,1,YD_0012,2021-04-29 21:00:00,영동 해안형,4,21,2021-04-29,5,True,False,False,False,False,True
FE_00219,FE_00219,,fire,1,YD_0012,2021-05-06 13:00:00,영동 해안형,5,13,2021-05-06,5,True,False,False,False,False,True
FE_00220,FE_00220,,fire,1,YD_0012,2021-05-08 07:00:00,영동 해안형,5,7,2021-05-08,5,True,False,False,False,False,True
FE_00221,FE_00221,,fire,1,YD_0012,2021-05-15 14:00:00,영동 해안형,5,14,2021-05-15,5,True,False,False,False,False,True
FE_00222,FE_00222,,fire,1,YD_0013,2020-05-08 01:00:00,영동 해안형,5,1,2020-05-08,5,True,False,False,False,False,True
FE_00223,FE_00223,,fire,1,YD_0013,2020-11-01 16:00:00,영동 해안형,11,16,2020-11-01,5,True,False,False,False,False,True
FE_00224,FE_00224,,fire,1,YD_0013,2020-12-21 11:00:00,영동 해안형,12,11,2020-12-21,5,True,False,False,False,False,True
FE_00225,FE_00225,,fire,1,YD_0013,2020-12-26 16:00:00,영동 해안형,12,16,2020-12-26,5,True,False,False,False,False,True
FE_00226,FE_00226,,fire,1,YD_0013,2021-03-22 17:00:00,영동 해안형,3,17,2021-03-22,5,True,False,False,False,False,True
FE_00227,FE_00227,,fire,1,YD_0013,2021-04-13 15:00:00,영동 해안형,4,15,2021-04-13,5,True,False,False,False,False,True
FE_00228,FE_00228,,fire,1,YD_0014,2020-02-08 18:00:00,영동 해안형,2,18,2020-02-08,5,True,False,True,False,False,True
FE_00229,FE_00229,,fire,1,YD_0014,2020-02-19 11:00:00,영동 해안형,2,11,2020-02-19,5,True,False,True,False,False,True
FE_00230,FE_00230,,fire,1,YD_0014,2020-06-08 17:00:00,영동 해안형,6,17,2020-06-08,5,True,False,False,False,False,True
FE_00231,FE_00231,,fire,1,YD_0014,2020-06-12 14:00:00,영동 해안형,6,14,2020-06-12,5,True,False,False,False,False,True
FE_00232,FE_00232,,fire,1,YD_0014,2020-09-03 15:00:00,영동 해안형,9,15,2020-09-03,5,True,False,False,False,False,True
FE_00233,FE_00233,,fire,1,YD_0014,2020-11-27 16:00:00,영동 해안형,11,16,2020-11-27,5,True,False,False,False,False,True
FE_00234,FE_00234,,fire,1,YD_0014,2021-01-22 21:00:00,영동 해안형,1,21,2021-01-22,5,True,False,False,False,False,True
FE_00235,FE_00235,,fire,1,YD_0014,2021-01-29 13:00:00,영동 해안형,1,13,2021-01-29,5,True,False,False,False,False,True
FE_00236,FE_00236,,fire,1,YD_0014,2021-01-29 19:00:00,영동 해안형,1,19,2021-01-29,5,True,False,False,False,False,True
FE_00237,FE_00237,,fire,1,YD_0014,2021-01-30 11:00:00,영동 해안형,1,11,2021-01-30,5,True,False,False,False,False,True
FE_00238,FE_00238,,fire,1,YD_0014,2021-02-03 10:00:00,영동 해안형,2,10,2021-02-03,5,True,False,True,True,False,True
FE_00239,FE_00239,,fire,1,YD_0014,2021-02-03 11:00:00,영동 해안형,2,11,2021-02-03,5,True,False,True,True,False,True
FE_00240,FE_00240,,fire,1,YD_0014,2021-02-03 12:00:00,영동 해안형,2,12,2021-02-03,5,True,False,True,True,False,True
FE_00241,FE_00241,,fire,1,YD_0014,2021-02-04 11:00:00,영동 해안형,2,11,2021-02-04,5,True,False,True,True,False,True
FE_00242,FE_00242,,fire,1,YD_0014,2021-02-16 14:00:00,영동 해안형,2,14,2021-02-16,5,True,False,True,True,False,True
FE_00243,FE_00243,,fire,1,YD_0014,2021-02-16 15:00:00,영동 해안형,2,15,2021-02-16,5,True,False,True,True,False,True
FE_00244,FE_00244,,fire,1,YD_0014,2021-03-16 08:00:00,영동 해안형,3,8,2021-03-16,5,True,False,False,False,False,True
FE_00245,FE_00245,,fire,1,YD_0014,2021-03-18 15:00:00,영동 해안형,3,15,2021-03-18,5,True,False,False,False,False,True
FE_00246,FE_00246,,fire,1,YD_0014,2021-03-18 18:00:00,영동 해안형,3,18,2021-03-18,5,True,False,False,False,False,True
FE_00247,FE_00247,,fire,1,YD_0014,2021-04-14 12:00:00,영동 해안형,4,12,2021-04-14,5,True,False,False,False,False,True
FE_00248,FE_00248,,fire,1,YD_0014,2021-04-24 11:00:00,영동 해안형,4,11,2021-04-24,5,True,False,False,False,False,True
FE_00249,FE_00249,,fire,1,YD_0015,2020-02-20 13:00:00,영동 해안형,2,13,2020-02-20,5,True,False,True,False,False,True
FE_00250,FE_00250,,fire,1,YD_0015,2020-03-08 18:00:00,영동 해안형,3,18,2020-03-08,5,True,False,False,False,False,True
FE_00251,FE_00251,,fire,1,YD_0015,2020-04-07 17:00:00,영동 해안형,4,17,2020-04-07,5,True,False,False,False,False,True
FE_00252,FE_00252,,fire,1,YD_0015,2020-12-10 10:00:00,영동 해안형,12,10,2020-12-10,5,True,False,False,False,False,True
FE_00253,FE_00253,,fire,1,YD_0015,2021-01-05 12:00:00,영동 해안형,1,12,2021-01-05,5,True,False,False,False,False,True
FE_00254,FE_00254,,fire,1,YD_0015,2021-01-06 16:00:00,영동 해안형,1,16,2021-01-06,5,True,False,False,False,False,True
FE_00255,FE_00255,,fire,1,YD_0015,2021-01-27 10:00:00,영동 해안형,1,10,2021-01-27,5,True,False,False,False,False,True
FE_00256,FE_00256,,fire,1,YD_0015,2021-02-04 11:00:00,영동 해안형,2,11,2021-02-04,5,True,False,True,True,False,True
FE_00257,FE_00257,,fire,1,YD_0015,2021-05-25 14:00:00,영동 해안형,5,14,2021-05-25,5,True,False,False,False,False,True
FE_00258,FE_00258,,fire,1,YD_0016,2020-04-08 09:00:00,영동 해안형,4,9,2020-04-08,5,True,False,False,False,False,True
FE_00259,FE_00259,,fire,1,YD_0016,2020-04-08 14:00:00,영동 해안형,4,14,2020-04-08,5,True,False,False,False,False,True
FE_00260,FE_00260,,fire,1,YD_0016,2020-04-08 15:00:00,영동 해안형,4,15,2020-04-08,5,True,False,False,False,False,True
FE_00261,FE_00261,,fire,1,YD_0016,2020-04-22 13:00:00,영동 해안형,4,13,2020-04-22,5,True,False,False,False,False,True
FE_00262,FE_00262,,fire,1,YD_0016,2020-04-22 14:00:00,영동 해안형,4,14,2020-04-22,5,True,False,False,False,False,True
FE_00263,FE_00263,,fire,1,YD_0016,2021-01-28 13:00:00,영동 해안형,1,13,2021-01-28,5,True,False,False,False,False,True
FE_00264,FE_00264,,fire,1,YD_0016,2021-02-02 14:00:00,영동 해안형,2,14,2021-02-02,5,True,False,True,True,False,True
FE_00265,FE_00265,,fire,1,YD_0016,2021-02-09 19:00:00,영동 해안형,2,19,2021-02-09,5,True,False,True,True,False,True
FE_00266,FE_00266,,fire,1,YD_0016,2021-02-15 10:00:00,영동 해안형,2,10,2021-02-15,5,True,False,True,True,False,True
FE_00267,FE_00267,,fire,1,YD_0016,2021-02-20 13:00:00,영동 해안형,2,13,2021-02-20,5,True,False,True,True,False,True
FE_00268,FE_00268,,fire,1,YD_0016,2021-05-04 09:00:00,영동 해안형,5,9,2021-05-04,5,True,False,False,False,False,True
FE_00269,FE_00269,,fire,1,YD_0017,2020-02-11 20:00:00,영동 해안형,2,20,2020-02-11,5,True,False,True,False,False,True
FE_00270,FE_00270,,fire,1,YD_0017,2020-03-05 06:00:00,영동 해안형,3,6,2020-03-05,5,True,False,False,False,False,True
FE_00271,FE_00271,,fire,1,YD_0017,2020-03-06 13:00:00,영동 해안형,3,13,2020-03-06,5,True,False,False,False,False,True
FE_00272,FE_00272,,fire,1,YD_0017,2020-05-19 04:00:00,영동 해안형,5,4,2020-05-19,5,True,False,False,False,False,True
FE_00273,FE_00273,,fire,1,YD_0017,2020-11-03 17:00:00,영동 해안형,11,17,2020-11-03,5,True,False,False,False,False,True
FE_00274,FE_00274,,fire,1,YD_0017,2020-11-04 08:00:00,영동 해안형,11,8,2020-11-04,5,True,False,False,False,False,True
FE_00275,FE_00275,,fire,1,YD_0017,2020-11-17 17:00:00,영동 해안형,11,17,2020-11-17,5,True,False,False,False,False,True
FE_00276,FE_00276,,fire,1,YD_0017,2020-12-15 10:00:00,영동 해안형,12,10,2020-12-15,5,True,False,False,False,False,True
FE_00277,FE_00277,,fire,1,YD_0017,2020-12-19 11:00:00,영동 해안형,12,11,2020-12-19,5,True,False,False,False,False,True
FE_00278,FE_00278,,fire,1,YD_0017,2021-01-03 12:00:00,영동 해안형,1,12,2021-01-03,5,True,False,False,False,False,True
FE_00279,FE_00279,,fire,1,YD_0017,2021-01-09 07:00:00,영동 해안형,1,7,2021-01-09,5,True,False,False,False,False,True
FE_00280,FE_00280,,fire,1,YD_0017,2021-02-01 10:00:00,영동 해안형,2,10,2021-02-01,5,True,False,True,True,False,True
FE_00281,FE_00281,,fire,1,YD_0017,2021-02-01 11:00:00,영동 해안형,2,11,2021-02-01,5,True,False,True,True,False,True
FE_00282,FE_00282,,fire,1,YD_0017,2021-02-01 16:00:00,영동 해안형,2,16,2021-02-01,5,True,False,True,True,False,True
FE_00283,FE_00283,,fire,1,YD_0017,2021-02-03 10:00:00,영동 해안형,2,10,2021-02-03,5,True,False,True,True,False,True
FE_00284,FE_00284,,fire,1,YD_0017,2021-02-03 11:00:00,영동 해안형,2,11,2021-02-03,5,True,False,True,True,False,True
FE_00285,FE_00285,,fire,1,YD_0017,2021-02-04 10:00:00,영동 해안형,2,10,2021-02-04,5,True,False,True,True,False,True
FE_00286,FE_00286,,fire,1,YD_0017,2021-02-09 14:00:00,영동 해안형,2,14,2021-02-09,5,True,False,True,True,False,True
FE_00287,FE_00287,,fire,1,YD_0017,2021-02-10 09:00:00,영동 해안형,2,9,2021-02-10,5,True,False,True,True,False,True
FE_00288,FE_00288,,fire,1,YD_0017,2021-02-14 11:00:00,영동 해안형,2,11,2021-02-14,5,True,False,True,True,False,True
FE_00289,FE_00289,,fire,1,YD_0017,2021-03-13 09:00:00,영동 해안형,3,9,2021-03-13,5,True,False,False,False,False,True
FE_00290,FE_00290,,fire,1,YD_0017,2021-03-15 09:00:00,영동 해안형,3,9,2021-03-15,5,True,False,False,False,False,True
FE_00291,FE_00291,,fire,1,YD_0017,2021-04-11 10:00:00,영동 해안형,4,10,2021-04-11,5,True,False,False,False,False,True
FE_00292,FE_00292,,fire,1,YD_0017,2021-04-13 10:00:00,영동 해안형,4,10,2021-04-13,5,True,False,False,False,False,True
FE_00293,FE_00293,,fire,1,YD_0017,2021-05-15 09:00:00,영동 해안형,5,9,2021-05-15,5,True,False,False,False,False,True
FE_00294,FE_00294,,fire,1,YD_0018,2020-02-24 17:00:00,영동 해안형,2,17,2020-02-24,5,True,False,True,False,False,True
FE_00295,FE_00295,,fire,1,YD_0018,2020-10-24 22:00:00,영동 해안형,10,22,2020-10-24,5,True,False,False,False,False,True
FE_00296,FE_00296,,fire,1,YD_0018,2020-10-24 23:00:00,영동 해안형,10,23,2020-10-24,5,True,False,False,False,False,True
FE_00297,FE_00297,,fire,1,YD_0018,2021-02-01 09:00:00,영동 해안형,2,9,2021-02-01,5,True,False,True,True,False,True
FE_00298,FE_00298,,fire,1,YD_0018,2021-02-01 11:00:00,영동 해안형,2,11,2021-02-01,5,True,False,True,True,False,True
FE_00299,FE_00299,,fire,1,YD_0018,2021-02-04 12:00:00,영동 해안형,2,12,2021-02-04,5,True,False,True,True,False,True
FE_00300,FE_00300,,fire,1,YD_0018,2021-02-04 13:00:00,영동 해안형,2,13,2021-02-04,5,True,False,True,True,False,True
FE_00301,FE_00301,,fire,1,YD_0018,2021-02-06 09:00:00,영동 해안형,2,9,2021-02-06,5,True,False,True,True,False,True
FE_00302,FE_00302,,fire,1,YD_0018,2021-02-11 09:00:00,영동 해안형,2,9,2021-02-11,5,True,False,True,True,False,True
FE_00303,FE_00303,,fire,1,YD_0018,2021-02-16 09:00:00,영동 해안형,2,9,2021-02-16,5,True,False,True,True,False,True
FE_00304,FE_00304,,fire,1,YD_0018,2021-04-06 17:00:00,영동 해안형,4,17,2021-04-06,5,True,False,False,False,False,True
FE_00305,FE_00305,,fire,1,YD_0018,2021-04-10 09:00:00,영동 해안형,4,9,2021-04-10,5,True,False,False,False,False,True
FE_00306,FE_00306,,fire,1,YD_0018,2021-04-25 17:00:00,영동 해안형,4,17,2021-04-25,5,True,False,False,False,False,True
FE_00307,FE_00307,,fire,1,YD_0019,2020-01-31 18:00:00,영동 해안형,1,18,2020-01-31,5,True,False,False,False,False,True
FE_00308,FE_00308,,fire,1,YD_0019,2020-03-05 11:00:00,영동 해안형,3,11,2020-03-05,5,True,False,False,False,False,True
FE_00309,FE_00309,,fire,1,YD_0019,2020-06-23 18:00:00,영동 해안형,6,18,2020-06-23,5,True,False,False,False,False,True
FE_00310,FE_00310,,fire,1,YD_0019,2020-06-23 19:00:00,영동 해안형,6,19,2020-06-23,5,True,False,False,False,False,True
FE_00311,FE_00311,,fire,1,YD_0019,2020-11-08 02:00:00,영동 해안형,11,2,2020-11-08,5,True,False,False,False,False,True
FE_00312,FE_00312,,fire,1,YD_0019,2020-11-24 16:00:00,영동 해안형,11,16,2020-11-24,5,True,False,False,False,False,True
FE_00313,FE_00313,,fire,1,YD_0019,2020-12-01 09:00:00,영동 해안형,12,9,2020-12-01,5,True,False,False,False,False,True
FE_00314,FE_00314,,fire,1,YD_0019,2021-02-03 08:00:00,영동 해안형,2,8,2021-02-03,5,True,False,True,True,False,True
FE_00315,FE_00315,,fire,1,YD_0019,2021-02-03 10:00:00,영동 해안형,2,10,2021-02-03,5,True,False,True,True,False,True
FE_00316,FE_00316,,fire,1,YD_0019,2021-02-03 11:00:00,영동 해안형,2,11,2021-02-03,5,True,False,True,True,False,True
FE_00317,FE_00317,,fire,1,YD_0019,2021-02-03 13:00:00,영동 해안형,2,13,2021-02-03,5,True,False,True,True,False,True
FE_00318,FE_00318,,fire,1,YD_0019,2021-05-01 15:00:00,영동 해안형,5,15,2021-05-01,5,True,False,False,False,False,True
FE_00319,FE_00319,,fire,1,YD_0020,2020-01-15 13:00:00,영동 해안형,1,13,2020-01-15,5,True,False,False,False,False,True
FE_00320,FE_00320,,fire,1,YD_0020,2020-04-12 09:00:00,영동 해안형,4,9,2020-04-12,5,True,False,False,False,False,True
FE_00321,FE_00321,,fire,1,YD_0020,2020-10-21 15:00:00,영동 해안형,10,15,2020-10-21,5,True,False,False,False,False,True
FE_00322,FE_00322,,fire,1,YD_0020,2020-10-21 20:00:00,영동 해안형,10,20,2020-10-21,5,True,False,False,False,False,True
FE_00323,FE_00323,,fire,1,YD_0020,2020-11-05 03:00:00,영동 해안형,11,3,2020-11-05,5,True,False,False,False,False,True
FE_00324,FE_00324,,fire,1,YD_0020,2020-12-03 18:00:00,영동 해안형,12,18,2020-12-03,5,True,False,False,False,False,True
FE_00325,FE_00325,,fire,1,YD_0020,2020-12-10 10:00:00,영동 해안형,12,10,2020-12-10,5,True,False,False,False,False,True
FE_00326,FE_00326,,fire,1,YD_0020,2020-12-12 10:00:00,영동 해안형,12,10,2020-12-12,5,True,False,False,False,False,True
FE_00327,FE_00327,,fire,1,YD_0020,2020-12-15 10:00:00,영동 해안형,12,10,2020-12-15,5,True,False,False,False,False,True
FE_00328,FE_00328,,fire,1,YD_0020,2020-12-17 18:00:00,영동 해안형,12,18,2020-12-17,5,True,False,False,False,False,True
FE_00329,FE_00329,,fire,1,YD_0020,2020-12-19 13:00:00,영동 해안형,12,13,2020-12-19,5,True,False,False,False,False,True
FE_00330,FE_00330,,fire,1,YD_0020,2020-12-20 14:00:00,영동 해안형,12,14,2020-12-20,5,True,False,False,False,False,True
FE_00331,FE_00331,,fire,1,YD_0020,2020-12-25 12:00:00,영동 해안형,12,12,2020-12-25,5,True,False,False,False,False,True
FE_00332,FE_00332,,fire,1,YD_0020,2021-01-04 16:00:00,영동 해안형,1,16,2021-01-04,5,True,False,False,False,False,True
FE_00333,FE_00333,,fire,1,YD_0020,2021-01-04 17:00:00,영동 해안형,1,17,2021-01-04,5,True,False,False,False,False,True
FE_00334,FE_00334,,fire,1,YD_0020,2021-01-25 09:00:00,영동 해안형,1,9,2021-01-25,5,True,False,False,False,False,True
FE_00335,FE_00335,,fire,1,YD_0020,2021-01-25 10:00:00,영동 해안형,1,10,2021-01-25,5,True,False,False,False,False,True
FE_00336,FE_00336,,fire,1,YD_0020,2021-02-01 10:00:00,영동 해안형,2,10,2021-02-01,5,True,False,True,True,False,True
FE_00337,FE_00337,,fire,1,YD_0020,2021-02-01 12:00:00,영동 해안형,2,12,2021-02-01,5,True,False,True,True,False,True
FE_00338,FE_00338,,fire,1,YD_0020,2021-02-01 13:00:00,영동 해안형,2,13,2021-02-01,5,True,False,True,True,False,True
FE_00339,FE_00339,,fire,1,YD_0020,2021-02-01 14:00:00,영동 해안형,2,14,2021-02-01,5,True,False,True,True,False,True
FE_00340,FE_00340,,fire,1,YD_0020,2021-02-02 11:00:00,영동 해안형,2,11,2021-02-02,5,True,False,True,True,False,True
FE_00341,FE_00341,,fire,1,YD_0020,2021-02-11 18:00:00,영동 해안형,2,18,2021-02-11,5,True,False,True,True,False,True
FE_00342,FE_00342,,fire,1,YD_0020,2021-02-15 11:00:00,영동 해안형,2,11,2021-02-15,5,True,False,True,True,False,True
FE_00343,FE_00343,,fire,1,YD_0020,2021-02-18 22:00:00,영동 해안형,2,22,2021-02-18,5,True,False,True,True,False,True
FE_00344,FE_00344,,fire,1,YD_0020,2021-02-18 23:00:00,영동 해안형,2,23,2021-02-18,5,True,False,True,True,False,True
FE_00345,FE_00345,,fire,1,YD_0020,2021-02-19 14:00:00,영동 해안형,2,14,2021-02-19,5,True,False,True,True,False,True
FE_00346,FE_00346,,fire,1,YD_0020,2021-02-20 03:00:00,영동 해안형,2,3,2021-02-20,5,True,False,True,True,False,True
FE_00347,FE_00347,,fire,1,YD_0020,2021-03-11 10:00:00,영동 해안형,3,10,2021-03-11,5,True,False,False,False,False,True
FE_00348,FE_00348,,fire,1,YD_0020,2021-04-07 08:00:00,영동 해안형,4,8,2021-04-07,5,True,False,False,False,False,True
FE_00349,FE_00349,,fire,1,YD_0020,2021-04-12 14:00:00,영동 해안형,4,14,2021-04-12,5,True,False,False,False,False,True
FE_00350,FE_00350,,fire,1,YD_0020,2021-04-15 10:00:00,영동 해안형,4,10,2021-04-15,5,True,False,False,False,False,True
FE_00351,FE_00351,,fire,1,YD_0020,2021-04-20 09:00:00,영동 해안형,4,9,2021-04-20,5,True,False,False,False,False,True
FE_00352,FE_00352,,fire,1,YD_0020,2021-05-15 13:00:00,영동 해안형,5,13,2021-05-15,5,True,False,False,False,False,True
FE_00353,FE_00353,,fire,1,YD_0021,2020-10-25 11:00:00,영동 해안형,10,11,2020-10-25,5,True,False,False,False,False,True
FE_00354,FE_00354,,fire,1,YD_0021,2021-04-29 13:00:00,영동 해안형,4,13,2021-04-29,5,True,False,False,False,False,True
FE_00355,FE_00355,,fire,1,YS_0001,2020-01-03 12:00:00,영서 내륙형,1,12,2020-01-03,5,True,False,False,False,False,True
FE_00356,FE_00356,,fire,1,YS_0001,2020-01-04 14:00:00,영서 내륙형,1,14,2020-01-04,5,True,False,False,False,False,True
FE_00357,FE_00357,,fire,1,YS_0001,2020-01-05 11:00:00,영서 내륙형,1,11,2020-01-05,5,True,False,False,False,False,True
FE_00358,FE_00358,,fire,1,YS_0001,2020-02-11 06:00:00,영서 내륙형,2,6,2020-02-11,5,True,False,True,False,False,True
FE_00359,FE_00359,,fire,1,YS_0001,2020-04-26 13:00:00,영서 내륙형,4,13,2020-04-26,5,True,False,False,False,False,True
FE_00360,FE_00360,,fire,1,YS_0001,2020-05-01 14:00:00,영서 내륙형,5,14,2020-05-01,5,True,False,False,False,False,True
FE_00361,FE_00361,,fire,1,YS_0001,2020-05-02 00:00:00,영서 내륙형,5,0,2020-05-02,5,True,False,False,False,False,True
FE_00362,FE_00362,,fire,1,YS_0001,2020-11-10 10:00:00,영서 내륙형,11,10,2020-11-10,5,True,False,False,False,False,True
FE_00363,FE_00363,,fire,1,YS_0001,2021-01-29 14:00:00,영서 내륙형,1,14,2021-01-29,5,True,False,False,False,False,True
FE_00364,FE_00364,,fire,1,YS_0001,2021-02-08 09:00:00,영서 내륙형,2,9,2021-02-08,5,True,False,True,True,False,True
FE_00365,FE_00365,,fire,1,YS_0001,2021-02-13 10:00:00,영서 내륙형,2,10,2021-02-13,5,True,False,True,True,False,True
FE_00366,FE_00366,,fire,1,YS_0001,2021-02-17 12:00:00,영서 내륙형,2,12,2021-02-17,5,True,False,True,True,False,True
