기상셀ID,기준시각,events_per_exposure,fire_ids,first_latitude,first_longitude,climate_type,month,hour
YS_0050,2021-03-18 11:00:00,1,F_010356,37.972144000027455,128.0293600004605,영서 내륙형,3,11
YS_0050,2021-03-25 14:00:00,1,F_011185,37.93354695250971,128.06405309008062,영서 내륙형,3,14
YS_0050,2021-04-10 18:00:00,1,F_010477,37.936508000195104,128.0629769995321,영서 내륙형,4,18
YS_0050,2021-04-11 12:00:00,1,F_010478,37.89861400023946,127.99837500041365,영서 내륙형,4,12
YS_0050,2021-04-24 16:00:00,1,F_010562,37.91780399968454,128.03436499978346,영서 내륙형,4,16
YS_0050,2021-05-03 07:00:00,1,F_011249,37.969271132913846,128.07160143697686,영서 내륙형,5,7
YS_0051,2020-04-11 12:00:00,1,F_007751,37.97490017592355,127.92188641198256,영서 내륙형,4,12
YS_0051,2020-09-16 09:00:00,1,F_007819,37.9423520003933,127.93950699990064,영서 내륙형,9,9
YS_0051,2020-10-16 15:00:00,1,F_008010,38.0555460000343,127.83110000035992,영서 내륙형,10,15
YS_0051,2020-10-16 16:00:00,2,F_008011|F_008018,38.0555460000343,127.83110000035992,영서 내륙형,10,16
YS_0051,2021-01-29 14:00:00,1,F_008819,38.05477100044666,127.79056100045776,영서 내륙형,1,14
YS_0051,2021-02-22 14:00:00,1,F_010251,38.02926414717387,127.83329631593546,영서 내륙형,2,14
YS_0051,2021-03-14 18:00:00,1,F_010349,37.97418700006208,127.8538239997868,영서 내륙형,3,18
YS_0051,2021-04-06 09:00:00,1,F_010447,38.00428599960628,127.8837599997043,영서 내륙형,4,9
YS_0051,2021-04-07 18:00:00,2,F_010456|F_010457,38.0064450002598,127.88266600005235,영서 내륙형,4,18
YS_0051,2021-04-14 11:00:00,1,F_011206,38.04630167276719,127.83053882654782,영서 내륙형,4,11
YS_0052,2020-03-05 14:00:00,1,F_010761,38.236464612040514,127.39754495200532,영서 내륙형,3,14
YS_0052,2020-03-08 12:00:00,1,F_007671,38.2996724956226,127.45343391666856,영서 내륙형,3,12
YS_0052,2020-03-09 20:00:00,1,F_010774,38.29934808971586,127.45412120565614,영서 내륙형,3,20
YS_0052,2020-03-31 10:00:00,1,F_007704,38.20787499996289,127.42467999971426,영서 내륙형,3,10
YS_0052,2020-04-24 11:00:00,1,F_010898,38.22231655299229,127.35078374008472,영서 내륙형,4,11
YS_0052,2020-05-01 15:00:00,1,F_007787,38.2629813394993,127.36883832515284,영서 내륙형,5,15
YS_0052,2020-05-03 12:00:00,1,F_007793,38.31075902144585,127.41100744854673,영서 내륙형,5,12
YS_0052,2020-05-03 19:00:00,1,F_010924,38.31030839231618,127.41106207347138,영서 내륙형,5,19
YS_0052,2020-05-07 06:00:00,1,F_007800,38.3110284127134,127.39658789339148,영서 내륙형,5,6
YS_0052,2021-02-01 19:00:00,1,F_009077,38.24274000022704,127.44239100023134,영서 내륙형,2,19
YS_0052,2021-02-14 17:00:00,1,F_010137,38.21448900010852,127.42768499993085,영서 내륙형,2,17
YS_0052,2021-02-14 18:00:00,1,F_010139,38.28887800016773,127.45631699975756,영서 내륙형,2,18
YS_0052,2021-04-01 18:00:00,1,F_010428,38.25377400033759,127.41235299967008,영서 내륙형,4,18
YS_0052,2021-04-15 09:00:00,1,F_010495,38.24845200008407,127.41892599953133,영서 내륙형,4,9
YS_0052,2021-04-15 13:00:00,1,F_010491,38.249948999845216,127.37129299959012,영서 내륙형,4,13
YS_0052,2021-04-29 09:00:00,1,F_010599,38.29402000041655,127.36108200027466,영서 내륙형,4,9
YS_0052,2021-05-11 09:00:00,1,F_010668,38.24828700029132,127.41918799957377,영서 내륙형,5,9
YS_0052,2021-05-14 09:00:00,1,F_010679,38.23527699992992,127.47083899982914,영서 내륙형,5,9
YS_0052,2021-05-14 13:00:00,1,F_010684,38.2371689997376,127.43724499973574,영서 내륙형,5,13
YS_0053,2021-04-08 08:00:00,1,F_010463,37.576529000098766,128.74239000039583,고지·산간형,4,8
YS_0054,2020-02-11 06:00:00,1,F_010742,38.06696498120561,127.53880873835692,영서 내륙형,2,6
YS_0054,2020-02-11 11:00:00,1,F_007654,38.10777500040421,127.49313499996592,영서 내륙형,2,11
YS_0054,2020-04-13 19:00:00,1,F_010879,38.068072881459806,127.50012832420651,영서 내륙형,4,19
YS_0054,2020-04-13 20:00:00,1,F_007757,38.0686130004474,127.5004250003198,영서 내륙형,4,20
YS_0054,2020-04-22 13:00:00,1,F_010895,38.06591357929071,127.49304846637084,영서 내륙형,4,13
YS_0054,2020-10-15 15:00:00,1,F_007915,38.06288900012191,127.52484099982917,영서 내륙형,10,15
YS_0054,2020-10-30 18:00:00,1,F_011031,38.04524325209377,127.51895239794722,영서 내륙형,10,18
YS_0054,2021-02-08 10:00:00,1,F_010064,38.1014789995528,127.51605500026068,영서 내륙형,2,10
YS_0054,2021-02-08 21:00:00,1,F_010061,38.05921699967033,127.54353200009464,영서 내륙형,2,21
YS_0054,2021-02-17 16:00:00,2,F_010178|F_010183,38.10687299979576,127.49859999957678,영서 내륙형,2,16
YS_0054,2021-02-17 17:00:00,1,F_010187,38.04511400030616,127.53777499951563,영서 내륙형,2,17
YS_0054,2021-04-07 12:00:00,2,F_010460|F_010461,38.08933100006977,127.522040000424,영서 내륙형,4,12
YS_0055,2021-02-05 13:00:00,1,F_010034,37.94473000016271,128.50016800045822,고지·산간형,2,13
YS_0055,2021-02-20 00:00:00,1,F_011127,37.99112411940187,128.5121996716442,고지·산간형,2,0
YS_0056,2021-04-17 12:00:00,3,F_010500|F_010502|F_010503,37.59447599985424,128.636327000158,고지·산간형,4,12
YS_0057,2020-04-22 14:00:00,1,F_007771,38.14472314851102,128.1240585147036,영서 내륙형,4,14
YS_0057,2020-12-10 11:00:00,1,F_008642,38.06955400019147,128.29692099990348,영서 내륙형,12,11
YS_0057,2021-01-15 15:00:00,1,F_008745,38.07494727449004,128.22792711575698,영서 내륙형,1,15
YS_0057,2021-02-10 09:00:00,1,F_010090,38.124626999786656,128.2042509997287,영서 내륙형,2,9
YS_0057,2021-02-16 16:00:00,1,F_010168,38.15859600021085,128.20760800002898,영서 내륙형,2,16
YS_0057,2021-02-19 10:00:00,1,F_010202,38.06821600018595,128.2857079999529,영서 내륙형,2,10
YS_0057,2021-03-11 09:00:00,1,F_010319,38.13338699957079,128.21274099975813,영서 내륙형,3,9
YS_0057,2021-03-12 07:00:00,1,F_010335,38.06931099962531,128.2849749997685,영서 내륙형,3,7
YS_0057,2021-03-13 09:00:00,1,F_010339,38.133523999853104,128.21242500047208,영서 내륙형,3,9
YS_0057,2021-03-24 18:00:00,1,F_010375,38.06811800034792,128.28578600044924,영서 내륙형,3,18
YS_0057,2021-03-26 18:00:00,1,F_010379,38.067912000342574,128.28554899974657,영서 내륙형,3,18
YS_0057,2021-03-27 19:00:00,1,F_010391,38.06935399974269,128.28483799952443,영서 내륙형,3,19
YS_0057,2021-04-03 12:00:00,1,F_010446,38.06947900020225,128.28491999962193,영서 내륙형,4,12
YS_0057,2021-04-19 18:00:00,1,F_010530,38.0682339998518,128.284556000191,영서 내륙형,4,18
YS_0057,2021-04-21 18:00:00,1,F_010545,38.06807000002484,128.285741000155,영서 내륙형,4,18
YS_0057,2021-04-23 18:00:00,1,F_010558,38.06819700040091,128.2858500002199,영서 내륙형,4,18
YS_0057,2021-04-24 09:00:00,1,F_010564,38.06897100030232,128.2844859999145,영서 내륙형,4,9
YS_0057,2021-04-24 18:00:00,1,F_010559,38.15664299957645,128.20640500001358,영서 내륙형,4,18
YS_0057,2021-04-26 18:00:00,1,F_010581,38.06825399983431,128.28595199981723,영서 내륙형,4,18
YS_0057,2021-04-27 13:00:00,2,F_010592|F_011241,38.14973415283911,128.1013008067316,영서 내륙형,4,13
YS_0057,2021-04-27 14:00:00,1,F_010583,38.14848800021048,128.10321800018173,영서 내륙형,4,14
YS_0057,2021-04-28 18:00:00,1,F_010596,38.069609000002,128.2852249995325,영서 내륙형,4,18
YS_0057,2021-04-29 18:00:00,1,F_010600,38.06966499988863,128.28603299974668,영서 내륙형,4,18
YS_0057,2021-05-07 18:00:00,1,F_010631,38.06812100006032,128.28582100025605,영서 내륙형,5,18
YS_0057,2021-05-14 18:00:00,1,F_010683,38.06823900035004,128.28575100006614,영서 내륙형,5,18
YS_0058,2020-03-21 11:00:00,1,F_010793,37.53748306633612,128.39433275237678,고지·산간형,3,11
YS_0058,2021-02-03 10:00:00,1,F_009723,37.52303400019704,128.27315700019938,고지·산간형,2,10
YS_0058,2021-02-24 11:00:00,1,F_010265,37.476616000339526,128.31415200038913,고지·산간형,2,11
YS_0058,2021-04-03 17:00:00,1,F_010445,37.47314400032287,128.2958749995199,고지·산간형,4,17
YS_0058,2021-04-18 09:00:00,1,F_010517,37.55518699966351,128.32514700020477,고지·산간형,4,9
YS_0058,2021-04-24 11:00:00,1,F_010567,37.56248700001487,128.3704870000375,고지·산간형,4,11
YS_0059,2020-04-09 10:00:00,1,F_007743,38.52689832325927,128.3216158422665,고지·산간형,4,10
YS_0059,2020-05-02 15:00:00,1,F_007791,38.57196384489284,128.3209503842589,고지·산간형,5,15
YS_0059,2020-05-03 07:00:00,1,F_007795,38.5734849337594,128.33115091952465,고지·산간형,5,7
YS_0059,2021-03-16 16:00:00,1,F_010352,38.30102345007892,128.28428686722629,고지·산간형,3,16
YS_0060,2020-03-31 12:00:00,1,F_010830,38.22406122091775,127.2323198875391,영서 내륙형,3,12
YS_0060,2020-03-31 13:00:00,2,F_007705|F_007707,38.224070000332766,127.23436599991643,영서 내륙형,3,13
YS_0060,2020-04-02 16:00:00,1,F_010833,38.226299136211225,127.23044262706075,영서 내륙형,4,16
YS_0060,2020-05-25 06:00:00,1,F_007808,38.21399219992772,127.33972129973488,영서 내륙형,5,6
YS_0060,2020-10-14 09:00:00,1,F_011009,38.199211379708565,127.21505946009655,영서 내륙형,10,9
YS_0060,2020-10-26 10:00:00,1,F_008454,38.18567600003943,127.23014499962612,영서 내륙형,10,10
YS_0060,2020-10-26 11:00:00,1,F_008453,38.1856499997506,127.23011800014612,영서 내륙형,10,11
YS_0060,2020-11-04 12:00:00,1,F_008601,38.20293302790746,127.20955608083672,영서 내륙형,11,12
YS_0060,2020-12-16 12:00:00,1,F_011082,38.21721256911744,127.22867827070368,영서 내륙형,12,12
YS_0060,2021-02-05 11:00:00,1,F_009973,38.21861799959375,127.21022200036484,영서 내륙형,2,11
YS_0060,2021-02-08 11:00:00,1,F_010059,38.19852299963556,127.30693499983624,영서 내륙형,2,11
YS_0060,2021-02-11 10:00:00,1,F_010107,38.225186999734376,127.2142509995911,영서 내륙형,2,10
YS_0060,2021-02-15 09:00:00,1,F_010141,38.21193100016949,127.21242000031728,영서 내륙형,2,9
YS_0060,2021-04-10 12:00:00,1,F_010475,38.20492829307887,127.30454459550782,영서 내륙형,4,12
YS_0060,2021-04-10 13:00:00,1,F_010473,38.19988200021147,127.29957200046398,영서 내륙형,4,13
YS_0060,2021-04-22 13:00:00,1,F_010554,38.23616699988855,127.24286700003496,영서 내륙형,4,13
YS_0060,2021-05-09 17:00:00,2,F_010642|F_010660,38.21429308193762,127.20458730537617,영서 내륙형,5,17
YS_0060,2021-05-09 18:00:00,2,F_010641|F_010643,38.21398000011846,127.2065299995662,영서 내륙형,5,18
YS_0061,2020-02-02 19:00:00,1,F_007643,38.25408299967467,127.61911299970008,영서 내륙형,2,19
YS_0061,2020-10-13 16:00:00,1,F_007826,38.15360599966998,127.66055299985187,영서 내륙형,10,16
YS_0061,2020-11-05 13:00:00,1,F_008603,38.28047982073856,127.66778066337432,영서 내륙형,11,13
YS_0061,2020-12-03 21:00:00,1,F_011070,38.31115018251173,127.68266214126834,영서 내륙형,12,21
YS_0061,2021-02-01 17:00:00,1,F_009205,38.189245000066535,127.58415700015338,영서 내륙형,2,17
YS_0061,2021-02-02 09:00:00,1,F_009481,38.14302600013787,127.64732499986027,영서 내륙형,2,9
YS_0061,2021-02-10 11:00:00,1,F_010086,38.21196699994199,127.65973000029628,영서 내륙형,2,11
YS_0061,2021-02-20 13:00:00,2,F_010210|F_010213,38.17836903267577,127.58249487711116,영서 내륙형,2,13
YS_0062,2020-02-02 16:00:00,1,F_007644,38.27625098053638,127.60616369458192,영서 내륙형,2,16
YS_0062,2021-03-06 10:00:00,1,F_010303,38.21187599998784,127.51676800019848,영서 내륙형,3,10
YS_0062,2021-04-02 11:00:00,1,F_010434,38.20697900018065,127.5186799997393,영서 내륙형,4,11
YS_0062,2021-04-07 10:00:00,1,F_010455,38.20796999996288,127.51772200005344,영서 내륙형,4,10
YS_0062,2021-04-10 15:00:00,1,F_010474,38.20724399986604,127.51803999997244,영서 내륙형,4,15
YS_0062,2021-04-14 16:00:00,1,F_010486,38.207400999765575,127.5181579994368,영서 내륙형,4,16
YS_0062,2021-04-16 16:00:00,1,F_010496,38.2075329997648,127.51771600027855,영서 내륙형,4,16
YS_0062,2021-04-17 09:00:00,2,F_010505|F_010507,38.21830100022497,127.51089299994705,영서 내륙형,4,9
YS_0062,2021-04-17 11:00:00,1,F_010498,38.20850600016273,127.51712999993715,영서 내륙형,4,11
YS_0063,2020-08-03 14:00:00,1,F_010990,38.1642126305363,127.24653023788278,영서 내륙형,8,14
YS_0064,2020-01-23 14:00:00,1,F_007628,37.32316721769022,127.81528213942396,영서 내륙형,1,14
YS_0064,2020-01-23 15:00:00,1,F_007629,37.32079300017095,127.8140179994955,영서 내륙형,1,15
YS_0064,2020-03-03 16:00:00,1,F_010756,37.3245764316293,127.83797480055352,영서 내륙형,3,16
YS_0064,2020-03-19 07:00:00,1,F_007691,37.260252981396455,127.8704709470314,영서 내륙형,3,7
YS_0064,2020-03-19 08:00:00,1,F_007687,37.26037300003912,127.8705549995213,영서 내륙형,3,8
YS_0064,2020-03-19 12:00:00,3,F_007686|F_007689|F_010787,37.41201022371894,127.81068600830874,영서 내륙형,3,12
YS_0064,2020-03-19 13:00:00,1,F_007688,37.409595000373145,127.80788100049192,영서 내륙형,3,13
YS_0064,2020-03-23 14:00:00,1,F_010801,37.39688889469805,127.81766109990276,영서 내륙형,3,14
YS_0064,2020-04-30 18:00:00,2,F_003556|F_007783,37.43242109785798,127.80365319530746,영서 내륙형,4,18
YS_0064,2020-10-10 16:00:00,1,F_011003,37.32884784364983,127.85551078052254,영서 내륙형,10,16
YS_0064,2020-10-19 18:00:00,1,F_011014,37.35526297291944,127.82669033218264,영서 내륙형,10,18
YS_0064,2021-02-01 10:00:00,1,F_008899,37.31270000024025,127.81704100019782,영서 내륙형,2,10
YS_0064,2021-02-03 16:00:00,1,F_009677,37.36225599965079,127.84022500054742,영서 내륙형,2,16
YS_0064,2021-02-05 09:00:00,1,F_009959,37.36229899970166,127.84006999982066,영서 내륙형,2,9
YS_0064,2021-02-05 10:00:00,1,F_009941,37.36210300043222,127.84024700024004,영서 내륙형,2,10
YS_0064,2021-02-05 13:00:00,1,F_009953,37.36413499971516,127.83687400000848,영서 내륙형,2,13
YS_0064,2021-03-06 11:00:00,1,F_010297,37.262917000427706,127.83748800032454,영서 내륙형,3,11
YS_0064,2021-03-08 14:00:00,1,F_010306,37.39531500007937,127.78791000055766,영서 내륙형,3,14
YS_0064,2021-03-10 13:00:00,1,F_010317,37.39546000030726,127.7879930002828,영서 내륙형,3,13
YS_0064,2021-03-10 14:00:00,1,F_010312,37.39562799982996,127.78791399963016,영서 내륙형,3,14
YS_0064,2021-03-12 11:00:00,1,F_010333,37.33741800032726,127.8340550005628,영서 내륙형,3,11
YS_0064,2021-04-07 11:00:00,1,F_010459,37.413152999965895,127.79789499996129,영서 내륙형,4,11
YS_0064,2021-04-09 17:00:00,2,F_010466|F_010468,37.369631999949625,127.7739939997842,영서 내륙형,4,17
YS_0064,2021-04-09 18:00:00,1,F_010469,37.36861100013116,127.77516599988108,영서 내륙형,4,18
YS_0064,2021-04-28 13:00:00,1,F_010593,37.365456000404045,127.81746800003774,영서 내륙형,4,13
YS_0064,2021-04-29 21:00:00,1,F_011244,37.37608883791657,127.83513799181743,영서 내륙형,4,21
YS_0064,2021-05-12 19:00:00,1,F_010669,37.281313000121,127.78176200006295,영서 내륙형,5,19
YS_0065,2020-03-08 13:00:00,2,F_007673|F_010767,37.83042045974043,127.92578500958868,영서 내륙형,3,13
YS_0065,2020-05-01 14:00:00,1,F_007785,37.847959999722896,127.86909499981036,영서 내륙형,5,14
YS_0065,2020-05-07 19:00:00,1,F_010934,37.8699586584156,128.02987307555827,영서 내륙형,5,19
YS_0065,2020-06-08 15:00:00,1,F_010954,37.863206615383085,127.94328909809774,영서 내륙형,6,15
YS_0065,2020-06-08 16:00:00,1,F_007811,37.87121803542591,127.95631547574392,영서 내륙형,6,16
YS_0065,2020-10-11 07:00:00,1,F_007825,37.725447237980426,128.00941398501396,영서 내륙형,10,7
YS_0065,2020-10-13 14:00:00,2,F_007828|F_011008,37.72552568785404,128.00947747991182,영서 내륙형,10,14
YS_0065,2020-10-18 13:00:00,1,F_008059,37.72625856619997,128.01669574932254,영서 내륙형,10,13
YS_0065,2020-12-10 10:00:00,2,F_008636|F_008679,37.74818300016224,128.04171099970227,영서 내륙형,12,10
YS_0065,2021-02-01 10:00:00,1,F_009248,37.86852900023552,128.01924000043715,영서 내륙형,2,10
YS_0065,2021-02-02 10:00:00,5,F_009372|F_009395|F_009405|F_009444|F_009503,37.86044999959015,128.03515599951396,영서 내륙형,2,10
YS_0065,2021-02-02 11:00:00,1,F_009508,37.80699799972614,127.99063799972646,영서 내륙형,2,11
YS_0065,2021-02-25 06:00:00,1,F_011146,37.86326364174237,128.00288177923002,영서 내륙형,2,6
YS_0065,2021-03-14 12:00:00,2,F_010342|F_010345,37.824574999626186,127.94736600012077,영서 내륙형,3,12
YS_0065,2021-03-23 15:00:00,3,F_010370|F_011181|F_011182,37.77532096670664,127.9682148431513,영서 내륙형,3,15
YS_0065,2021-03-23 18:00:00,1,F_010371,37.77459000020376,127.9776169996226,영서 내륙형,3,18
YS_0065,2021-03-23 21:00:00,1,F_010373,37.773743999648815,127.97855900008892,영서 내륙형,3,21
YS_0066,2020-02-03 10:00:00,1,F_007646,37.98234799981096,128.52829099958328,고지·산간형,2,10
YS_0066,2021-02-01 13:00:00,2,F_008939|F_008946,37.98212099992231,128.52798400034604,고지·산간형,2,13
YS_0068,2020-03-25 16:00:00,2,F_007697|F_007698,37.11397800042346,128.7485959997612,고지·산간형,3,16
YS_0068,2020-03-25 23:00:00,1,F_010815,37.11412483102437,128.7487968640972,고지·산간형,3,23
YS_0068,2020-10-21 14:00:00,1,F_008291,37.1291659997901,128.8305509998721,고지·산간형,10,14
YS_0068,2021-02-01 10:00:00,1,F_008897,37.12602899991875,128.8347560005178,고지·산간형,2,10
YS_0068,2021-02-01 11:00:00,6,F_008904|F_008907|F_008910|F_009124|F_009250|F_009266,37.10236900031347,128.7906619996319,고지·산간형,2,11
YS_0068,2021-02-26 09:00:00,1,F_010276,37.09300599964493,128.81599799962865,고지·산간형,2,9
YS_0069,2020-03-08 16:00:00,2,F_007670|F_007674,37.778291000326114,127.76522999959514,영서 내륙형,3,16
YS_0069,2020-03-28 19:00:00,1,F_010827,37.75436884840104,127.70437307703897,영서 내륙형,3,19
YS_0069,2021-02-01 13:00:00,1,F_008941,37.82591899993373,127.6223979995744,영서 내륙형,2,13
YS_0069,2021-02-08 08:00:00,1,F_010062,37.851777000187774,127.67027400033967,영서 내륙형,2,8
YS_0069,2021-02-11 14:00:00,1,F_010097,37.73235900031354,127.59765799975462,영서 내륙형,2,14
YS_0069,2021-02-11 19:00:00,1,F_010104,37.73092400024901,127.60268600001072,영서 내륙형,2,19
YS_0069,2021-03-09 09:00:00,1,F_010309,37.737187000413975,127.61787899986804,영서 내륙형,3,9
YS_0069,2021-03-14 13:00:00,1,F_010347,37.82299299980088,127.70739299962842,영서 내륙형,3,13
YS_0069,2021-03-24 22:00:00,1,F_010374,37.73657195154099,127.65814515435532,영서 내륙형,3,22
YS_0069,2021-04-02 13:00:00,1,F_010441,37.83125600020463,127.58859799944597,영서 내륙형,4,13
YS_0069,2021-04-14 08:00:00,1,F_010489,37.746543000334256,127.65343600009962,영서 내륙형,4,8
YS_0069,2021-04-18 14:00:00,1,F_010518,37.7238730003801,127.58643700055758,영서 내륙형,4,14
YS_0070,2020-02-11 11:00:00,1,F_007655,38.11621041051691,127.4862484752212,영서 내륙형,2,11
YS_0070,2020-04-14 16:00:00,1,F_010880,38.14884830314456,127.39077154307786,영서 내륙형,4,16
YS_0070,2020-04-14 17:00:00,1,F_007760,38.15048000001081,127.38556299947422,영서 내륙형,4,17
YS_0070,2020-04-14 18:00:00,1,F_007761,38.14909600036271,127.3830410003965,영서 내륙형,4,18
YS_0070,2021-02-17 16:00:00,2,F_010185|F_011124,38.10662499987738,127.47554200040206,영서 내륙형,2,16
YS_0070,2021-02-25 11:00:00,1,F_010270,38.12815487222369,127.37513626811236,영서 내륙형,2,11
YS_0070,2021-05-10 10:00:00,1,F_010662,38.15797299974194,127.4639059995852,영서 내륙형,5,10
YS_0070,2021-05-11 17:00:00,1,F_010667,38.15803199999175,127.46401399986446,영서 내륙형,5,17
YS_0070,2021-05-14 15:00:00,1,F_010682,38.15781399955112,127.46408600042274,영서 내륙형,5,15
YS_0071,2020-01-31 11:00:00,1,F_010724,37.5790599651794,127.81749829556664,영서 내륙형,1,11
YS_0071,2020-02-18 14:00:00,1,F_007657,37.64013099979768,127.8295329997438,영서 내륙형,2,14
YS_0071,2020-04-13 17:00:00,1,F_007756,37.60993500015371,127.76773500045016,영서 내륙형,4,17
YS_0071,2020-11-01 15:00:00,1,F_011037,37.652731966524215,127.81878123716776,영서 내륙형,11,15
YS_0071,2021-02-02 12:00:00,1,F_009304,37.62407600009095,127.77301800019676,영서 내륙형,2,12
YS_0071,2021-02-23 12:00:00,1,F_010260,37.60471800014464,127.74777400019369,영서 내륙형,2,12
YS_0071,2021-02-28 14:00:00,1,F_011152,37.60117894495433,127.8252367391817,영서 내륙형,2,14
YS_0071,2021-03-10 18:00:00,2,F_010311|F_010318,37.65199899959101,127.8220819999901,영서 내륙형,3,18
YS_0071,2021-03-10 19:00:00,1,F_011164,37.63544753963976,127.82967144271196,영서 내륙형,3,19
YS_0071,2021-04-20 15:00:00,1,F_011215,37.622453388997855,127.75486937771818,영서 내륙형,4,15
YS_0071,2021-05-09 13:00:00,2,F_010640|F_010656,37.5918660413357,127.8299346472065,영서 내륙형,5,13
YS_0071,2021-05-14 10:00:00,1,F_010680,37.652184000024825,127.82213300038327,영서 내륙형,5,10
