fire_exposure_id,기상셀ID,기준시각,year,month,hour,date,climate_type,raw_event_n,fire_ids,match_key,base_pool_n,canadian_pool_n,matched_control_n,min_abs_date_diff_days,median_abs_date_diff_days,max_abs_date_diff_days,min_abs_time_diff_hours,median_abs_time_diff_hours,max_abs_time_diff_hours,full_5_matched,match_status
FE_00949,YS_0050,2021-05-03 07:00:00,2021,5,7,2021-05-03,영서 내륙형,1,F_011249,YS_0050|2021|5|7,26,26,5,6,10.0,25,144.0,240.0,600.0,True,full_5
FE_00950,YS_0051,2020-04-11 12:00:00,2020,4,12,2020-04-11,영서 내륙형,1,F_007751,YS_0051|2020|4|12,25,25,5,4,15.0,18,96.0,360.0,432.0,True,full_5
FE_00951,YS_0051,2020-09-16 09:00:00,2020,9,9,2020-09-16,영서 내륙형,1,F_007819,YS_0051|2020|9|9,25,25,5,5,7.0,11,120.0,168.0,264.0,True,full_5
FE_00952,YS_0051,2020-10-16 15:00:00,2020,10,15,2020-10-16,영서 내륙형,1,F_008010,YS_0051|2020|10|15,26,26,5,3,5.0,11,72.0,120.0,264.0,True,full_5
FE_00953,YS_0051,2020-10-16 16:00:00,2020,10,16,2020-10-16,영서 내륙형,2,F_008011;F_008018,YS_0051|2020|10|16,26,26,5,3,8.0,12,72.0,192.0,288.0,True,full_5
FE_00954,YS_0051,2021-01-29 14:00:00,2021,1,14,2021-01-29,영서 내륙형,1,F_008819,YS_0051|2021|1|14,26,26,5,10,20.0,26,240.0,480.0,624.0,True,full_5
FE_00955,YS_0051,2021-02-22 14:00:00,2021,2,14,2021-02-22,영서 내륙형,1,F_010251,YS_0051|2021|2|14,23,23,5,7,12.0,17,168.0,288.0,408.0,True,full_5
FE_00956,YS_0051,2021-03-14 18:00:00,2021,3,18,2021-03-14,영서 내륙형,1,F_010349,YS_0051|2021|3|18,26,26,5,3,8.0,15,72.0,192.0,360.0,True,full_5
FE_00957,YS_0051,2021-04-06 09:00:00,2021,4,9,2021-04-06,영서 내륙형,1,F_010447,YS_0051|2021|4|9,20,20,5,6,17.0,24,144.0,408.0,576.0,True,full_5
FE_00958,YS_0051,2021-04-07 18:00:00,2021,4,18,2021-04-07,영서 내륙형,2,F_010456;F_010457,YS_0051|2021|4|18,20,20,5,10,12.0,23,240.0,288.0,552.0,True,full_5
FE_00959,YS_0051,2021-04-14 11:00:00,2021,4,11,2021-04-14,영서 내륙형,1,F_011206,YS_0051|2021|4|11,19,19,5,3,6.0,12,72.0,144.0,288.0,True,full_5
FE_00960,YS_0052,2020-03-05 14:00:00,2020,3,14,2020-03-05,영서 내륙형,1,F_010761,YS_0052|2020|3|14,19,19,5,9,17.0,21,216.0,408.0,504.0,True,full_5
FE_00961,YS_0052,2020-03-08 12:00:00,2020,3,12,2020-03-08,영서 내륙형,1,F_007671,YS_0052|2020|3|12,20,20,5,4,16.0,19,96.0,384.0,456.0,True,full_5
FE_00962,YS_0052,2020-03-09 20:00:00,2020,3,20,2020-03-09,영서 내륙형,1,F_010774,YS_0052|2020|3|20,19,19,5,4,14.0,19,96.0,336.0,456.0,True,full_5
FE_00963,YS_0052,2020-03-31 10:00:00,2020,3,10,2020-03-31,영서 내륙형,1,F_007704,YS_0052|2020|3|10,20,20,5,6,13.0,29,144.0,312.0,696.0,True,full_5
FE_00964,YS_0052,2020-04-24 11:00:00,2020,4,11,2020-04-24,영서 내륙형,1,F_010898,YS_0052|2020|4|11,23,23,5,3,9.0,22,72.0,216.0,528.0,True,full_5
FE_00965,YS_0052,2020-05-01 15:00:00,2020,5,15,2020-05-01,영서 내륙형,1,F_007787,YS_0052|2020|5|15,23,23,5,9,20.0,28,216.0,480.0,672.0,True,full_5
FE_00966,YS_0052,2020-05-03 12:00:00,2020,5,12,2020-05-03,영서 내륙형,1,F_007793,YS_0052|2020|5|12,23,23,5,7,16.0,27,168.0,384.0,648.0,True,full_5
FE_00967,YS_0052,2020-05-03 19:00:00,2020,5,19,2020-05-03,영서 내륙형,1,F_010924,YS_0052|2020|5|19,23,23,5,8,18.0,24,192.0,432.0,576.0,True,full_5
FE_00968,YS_0052,2020-05-07 06:00:00,2020,5,6,2020-05-07,영서 내륙형,1,F_007800,YS_0052|2020|5|6,22,22,5,5,11.0,19,120.0,264.0,456.0,True,full_5
FE_00969,YS_0052,2021-02-01 19:00:00,2021,2,19,2021-02-01,영서 내륙형,1,F_009077,YS_0052|2021|2|19,21,21,5,3,22.0,27,72.0,528.0,648.0,True,full_5
FE_00970,YS_0052,2021-02-14 17:00:00,2021,2,17,2021-02-14,영서 내륙형,1,F_010137,YS_0052|2021|2|17,20,20,5,3,7.0,10,72.0,168.0,240.0,True,full_5
FE_00971,YS_0052,2021-02-14 18:00:00,2021,2,18,2021-02-14,영서 내륙형,1,F_010139,YS_0052|2021|2|18,20,20,5,4,6.0,7,96.0,144.0,168.0,True,full_5
FE_00972,YS_0052,2021-04-01 18:00:00,2021,4,18,2021-04-01,영서 내륙형,1,F_010428,YS_0052|2021|4|18,19,19,5,4,20.0,24,96.0,480.0,576.0,True,full_5
FE_00973,YS_0052,2021-04-15 09:00:00,2021,4,9,2021-04-15,영서 내륙형,1,F_010495,YS_0052|2021|4|9,18,18,5,3,8.0,11,72.0,192.0,264.0,True,full_5
FE_00974,YS_0052,2021-04-15 13:00:00,2021,4,13,2021-04-15,영서 내륙형,1,F_010491,YS_0052|2021|4|13,18,18,5,4,6.0,11,96.0,144.0,264.0,True,full_5
FE_00975,YS_0052,2021-04-29 09:00:00,2021,4,9,2021-04-29,영서 내륙형,1,F_010599,YS_0052|2021|4|9,18,18,5,3,10.0,25,72.0,240.0,600.0,True,full_5
FE_00976,YS_0052,2021-05-11 09:00:00,2021,5,9,2021-05-11,영서 내륙형,1,F_010668,YS_0052|2021|5|9,22,22,5,3,10.0,18,72.0,240.0,432.0,True,full_5
FE_00977,YS_0052,2021-05-14 09:00:00,2021,5,9,2021-05-14,영서 내륙형,1,F_010679,YS_0052|2021|5|9,22,22,5,7,9.0,13,168.0,216.0,312.0,True,full_5
FE_00978,YS_0052,2021-05-14 13:00:00,2021,5,13,2021-05-14,영서 내륙형,1,F_010684,YS_0052|2021|5|13,23,23,5,6,12.0,15,144.0,288.0,360.0,True,full_5
FE_00979,YS_0053,2021-04-08 08:00:00,2021,4,8,2021-04-08,고지·산간형,1,F_010463,YS_0053|2021|4|8,25,25,5,6,17.0,21,144.0,408.0,504.0,True,full_5
FE_00980,YS_0054,2020-02-11 06:00:00,2020,2,6,2020-02-11,영서 내륙형,1,F_010742,YS_0054|2020|2|6,24,24,5,5,14.0,17,120.0,336.0,408.0,True,full_5
FE_00981,YS_0054,2020-02-11 11:00:00,2020,2,11,2020-02-11,영서 내륙형,1,F_007654,YS_0054|2020|2|11,24,24,5,3,8.0,9,72.0,192.0,216.0,True,full_5
FE_00982,YS_0054,2020-04-13 19:00:00,2020,4,19,2020-04-13,영서 내륙형,1,F_010879,YS_0054|2020|4|19,21,21,5,4,14.0,17,96.0,336.0,408.0,True,full_5
FE_00983,YS_0054,2020-04-13 20:00:00,2020,4,20,2020-04-13,영서 내륙형,1,F_007757,YS_0054|2020|4|20,21,21,5,4,8.0,17,96.0,192.0,408.0,True,full_5
FE_00984,YS_0054,2020-04-22 13:00:00,2020,4,13,2020-04-22,영서 내륙형,1,F_010895,YS_0054|2020|4|13,21,21,5,4,15.0,21,96.0,360.0,504.0,True,full_5
FE_00985,YS_0054,2020-10-15 15:00:00,2020,10,15,2020-10-15,영서 내륙형,1,F_007915,YS_0054|2020|10|15,23,23,5,6,11.0,14,144.0,264.0,336.0,True,full_5
FE_00986,YS_0054,2020-10-30 18:00:00,2020,10,18,2020-10-30,영서 내륙형,1,F_011031,YS_0054|2020|10|18,23,23,5,3,10.0,20,72.0,240.0,480.0,True,full_5
FE_00987,YS_0054,2021-02-08 10:00:00,2021,2,10,2021-02-08,영서 내륙형,1,F_010064,YS_0054|2021|2|10,19,19,5,3,13.0,18,72.0,312.0,432.0,True,full_5
FE_00988,YS_0054,2021-02-08 21:00:00,2021,2,21,2021-02-08,영서 내륙형,1,F_010061,YS_0054|2021|2|21,19,19,5,3,4.0,18,72.0,96.0,432.0,True,full_5
FE_00989,YS_0054,2021-02-17 16:00:00,2021,2,16,2021-02-17,영서 내륙형,2,F_010178;F_010183,YS_0054|2021|2|16,18,18,5,3,4.0,15,72.0,96.0,360.0,True,full_5
FE_00990,YS_0054,2021-02-17 17:00:00,2021,2,17,2021-02-17,영서 내륙형,1,F_010187,YS_0054|2021|2|17,18,18,5,3,5.0,15,72.0,120.0,360.0,True,full_5
FE_00991,YS_0054,2021-04-07 12:00:00,2021,4,12,2021-04-07,영서 내륙형,2,F_010460;F_010461,YS_0054|2021|4|12,25,25,5,7,15.0,21,168.0,360.0,504.0,True,full_5
FE_00992,YS_0055,2021-02-05 13:00:00,2021,2,13,2021-02-05,고지·산간형,1,F_010034,YS_0055|2021|2|13,19,19,5,4,8.0,12,96.0,192.0,288.0,True,full_5
FE_00993,YS_0055,2021-02-20 00:00:00,2021,2,0,2021-02-20,고지·산간형,1,F_011127,YS_0055|2021|2|0,19,19,5,7,10.0,12,168.0,240.0,288.0,True,full_5
FE_00994,YS_0056,2021-04-17 12:00:00,2021,4,12,2021-04-17,고지·산간형,3,F_010500;F_010502;F_010503,YS_0056|2021|4|12,25,25,5,3,5.0,7,72.0,120.0,168.0,True,full_5
FE_00995,YS_0057,2020-04-22 14:00:00,2020,4,14,2020-04-22,영서 내륙형,1,F_007771,YS_0057|2020|4|14,25,25,5,4,8.0,19,96.0,192.0,456.0,True,full_5
FE_00996,YS_0057,2020-12-10 11:00:00,2020,12,11,2020-12-10,영서 내륙형,1,F_008642,YS_0057|2020|12|11,26,26,5,4,7.0,12,96.0,168.0,288.0,True,full_5
FE_00997,YS_0057,2021-01-15 15:00:00,2021,1,15,2021-01-15,영서 내륙형,1,F_008745,YS_0057|2021|1|15,26,26,5,5,9.0,15,120.0,216.0,360.0,True,full_5
FE_00998,YS_0057,2021-02-10 09:00:00,2021,2,9,2021-02-10,영서 내륙형,1,F_010090,YS_0057|2021|2|9,16,16,5,3,12.0,18,72.0,288.0,432.0,True,full_5
FE_00999,YS_0057,2021-02-16 16:00:00,2021,2,16,2021-02-16,영서 내륙형,1,F_010168,YS_0057|2021|2|16,17,17,5,7,12.0,13,168.0,288.0,312.0,True,full_5
FE_01000,YS_0057,2021-02-19 10:00:00,2021,2,10,2021-02-19,영서 내륙형,1,F_010202,YS_0057|2021|2|10,17,17,5,4,9.0,13,96.0,216.0,312.0,True,full_5
FE_01001,YS_0057,2021-03-11 09:00:00,2021,3,9,2021-03-11,영서 내륙형,1,F_010319,YS_0057|2021|3|9,17,17,5,3,8.0,19,72.0,192.0,456.0,True,full_5
FE_01002,YS_0057,2021-03-12 07:00:00,2021,3,7,2021-03-12,영서 내륙형,1,F_010335,YS_0057|2021|3|7,18,18,5,5,7.0,10,120.0,168.0,240.0,True,full_5
FE_01003,YS_0057,2021-03-13 09:00:00,2021,3,9,2021-03-13,영서 내륙형,1,F_010339,YS_0057|2021|3|9,17,17,5,5,7.0,11,120.0,168.0,264.0,True,full_5
FE_01004,YS_0057,2021-03-24 18:00:00,2021,3,18,2021-03-24,영서 내륙형,1,F_010375,YS_0057|2021|3|18,17,17,5,7,18.0,22,168.0,432.0,528.0,True,full_5
FE_01005,YS_0057,2021-03-26 18:00:00,2021,3,18,2021-03-26,영서 내륙형,1,F_010379,YS_0057|2021|3|18,17,17,5,5,6.0,23,120.0,144.0,552.0,True,full_5
FE_01006,YS_0057,2021-03-27 19:00:00,2021,3,19,2021-03-27,영서 내륙형,1,F_010391,YS_0057|2021|3|19,17,17,5,6,9.0,26,144.0,216.0,624.0,True,full_5
FE_01007,YS_0057,2021-04-03 12:00:00,2021,4,12,2021-04-03,영서 내륙형,1,F_010446,YS_0057|2021|4|12,12,12,5,6,9.0,13,144.0,216.0,312.0,True,full_5
FE_01008,YS_0057,2021-04-19 18:00:00,2021,4,18,2021-04-19,영서 내륙형,1,F_010530,YS_0057|2021|4|18,12,12,5,4,7.0,11,96.0,168.0,264.0,True,full_5
FE_01009,YS_0057,2021-04-21 18:00:00,2021,4,18,2021-04-21,영서 내륙형,1,F_010545,YS_0057|2021|4|18,12,12,5,5,7.0,16,120.0,168.0,384.0,True,full_5
FE_01010,YS_0057,2021-04-23 18:00:00,2021,4,18,2021-04-23,영서 내륙형,1,F_010558,YS_0057|2021|4|18,12,12,5,10,13.0,15,240.0,312.0,360.0,True,full_5
FE_01011,YS_0057,2021-04-24 09:00:00,2021,4,9,2021-04-24,영서 내륙형,1,F_010564,YS_0057|2021|4|9,13,13,5,7,12.0,23,168.0,288.0,552.0,True,full_5
FE_01012,YS_0057,2021-04-24 18:00:00,2021,4,18,2021-04-24,영서 내륙형,1,F_010559,YS_0057|2021|4|18,12,12,5,9,15.0,18,216.0,360.0,432.0,True,full_5
FE_01013,YS_0057,2021-04-26 18:00:00,2021,4,18,2021-04-26,영서 내륙형,1,F_010581,YS_0057|2021|4|18,12,12,5,10,15.0,20,240.0,360.0,480.0,True,full_5
FE_01014,YS_0057,2021-04-27 13:00:00,2021,4,13,2021-04-27,영서 내륙형,2,F_010592;F_011241,YS_0057|2021|4|13,13,13,5,14,18.0,21,336.0,432.0,504.0,True,full_5
FE_01015,YS_0057,2021-04-27 14:00:00,2021,4,14,2021-04-27,영서 내륙형,1,F_010583,YS_0057|2021|4|14,13,13,5,10,16.0,22,240.0,384.0,528.0,True,full_5
FE_01016,YS_0057,2021-04-28 18:00:00,2021,4,18,2021-04-28,영서 내륙형,1,F_010596,YS_0057|2021|4|18,12,12,5,12,17.0,22,288.0,408.0,528.0,True,full_5
FE_01017,YS_0057,2021-04-29 18:00:00,2021,4,18,2021-04-29,영서 내륙형,1,F_010600,YS_0057|2021|4|18,12,12,5,14,17.0,24,336.0,408.0,576.0,True,full_5
FE_01018,YS_0057,2021-05-07 18:00:00,2021,5,18,2021-05-07,영서 내륙형,1,F_010631,YS_0057|2021|5|18,20,20,5,3,5.0,15,72.0,120.0,360.0,True,full_5
FE_01019,YS_0057,2021-05-14 18:00:00,2021,5,18,2021-05-14,영서 내륙형,1,F_010683,YS_0057|2021|5|18,20,20,5,6,9.0,12,144.0,216.0,288.0,True,full_5
FE_01020,YS_0058,2020-03-21 11:00:00,2020,3,11,2020-03-21,고지·산간형,1,F_010793,YS_0058|2020|3|11,26,26,5,3,7.0,13,72.0,168.0,312.0,True,full_5
FE_01021,YS_0058,2021-02-03 10:00:00,2021,2,10,2021-02-03,고지·산간형,1,F_009723,YS_0058|2021|2|10,19,19,5,7,12.0,17,168.0,288.0,408.0,True,full_5
FE_01022,YS_0058,2021-02-24 11:00:00,2021,2,11,2021-02-24,고지·산간형,1,F_010265,YS_0058|2021|2|11,19,19,5,3,12.0,19,72.0,288.0,456.0,True,full_5
FE_01023,YS_0058,2021-04-03 17:00:00,2021,4,17,2021-04-03,고지·산간형,1,F_010445,YS_0058|2021|4|17,17,17,5,3,11.0,26,72.0,264.0,624.0,True,full_5
FE_01024,YS_0058,2021-04-18 09:00:00,2021,4,9,2021-04-18,고지·산간형,1,F_010517,YS_0058|2021|4|9,17,17,5,3,7.0,11,72.0,168.0,264.0,True,full_5
FE_01025,YS_0058,2021-04-24 11:00:00,2021,4,11,2021-04-24,고지·산간형,1,F_010567,YS_0058|2021|4|11,17,17,5,3,4.0,15,72.0,96.0,360.0,True,full_5
FE_01026,YS_0059,2020-04-09 10:00:00,2020,4,10,2020-04-09,고지·산간형,1,F_007743,YS_0059|2020|4|10,25,25,5,6,10.0,13,144.0,240.0,312.0,True,full_5
FE_01027,YS_0059,2020-05-02 15:00:00,2020,5,15,2020-05-02,고지·산간형,1,F_007791,YS_0059|2020|5|15,27,27,5,3,19.0,26,72.0,456.0,624.0,True,full_5
FE_01028,YS_0059,2020-05-03 07:00:00,2020,5,7,2020-05-03,고지·산간형,1,F_007795,YS_0059|2020|5|7,26,26,5,3,9.0,18,72.0,216.0,432.0,True,full_5
FE_01029,YS_0059,2021-03-16 16:00:00,2021,3,16,2021-03-16,고지·산간형,1,F_010352,YS_0059|2021|3|16,26,26,5,3,6.0,8,72.0,144.0,192.0,True,full_5
FE_01030,YS_0060,2020-03-31 12:00:00,2020,3,12,2020-03-31,영서 내륙형,1,F_010830,YS_0060|2020|3|12,28,28,5,8,16.0,30,192.0,384.0,720.0,True,full_5
FE_01031,YS_0060,2020-03-31 13:00:00,2020,3,13,2020-03-31,영서 내륙형,2,F_007705;F_007707,YS_0060|2020|3|13,28,28,5,3,10.0,26,72.0,240.0,624.0,True,full_5
FE_01032,YS_0060,2020-04-02 16:00:00,2020,4,16,2020-04-02,영서 내륙형,1,F_010833,YS_0060|2020|4|16,26,26,5,9,14.0,24,216.0,336.0,576.0,True,full_5
FE_01033,YS_0060,2020-05-25 06:00:00,2020,5,6,2020-05-25,영서 내륙형,1,F_007808,YS_0060|2020|5|6,26,26,5,6,16.0,24,144.0,384.0,576.0,True,full_5
FE_01034,YS_0060,2020-10-14 09:00:00,2020,10,9,2020-10-14,영서 내륙형,1,F_011009,YS_0060|2020|10|9,22,22,5,7,12.0,17,168.0,288.0,408.0,True,full_5
FE_01035,YS_0060,2020-10-26 10:00:00,2020,10,10,2020-10-26,영서 내륙형,1,F_008454,YS_0060|2020|10|10,22,22,5,3,6.0,25,72.0,144.0,600.0,True,full_5
FE_01036,YS_0060,2020-10-26 11:00:00,2020,10,11,2020-10-26,영서 내륙형,1,F_008453,YS_0060|2020|10|11,22,22,5,3,16.0,25,72.0,384.0,600.0,True,full_5
FE_01037,YS_0060,2020-11-04 12:00:00,2020,11,12,2020-11-04,영서 내륙형,1,F_008601,YS_0060|2020|11|12,25,25,5,4,6.0,14,96.0,144.0,336.0,True,full_5
FE_01038,YS_0060,2020-12-16 12:00:00,2020,12,12,2020-12-16,영서 내륙형,1,F_011082,YS_0060|2020|12|12,26,26,5,6,12.0,14,144.0,288.0,336.0,True,full_5
FE_01039,YS_0060,2021-02-05 11:00:00,2021,2,11,2021-02-05,영서 내륙형,1,F_009973,YS_0060|2021|2|11,14,14,5,3,13.0,17,72.0,312.0,408.0,True,full_5
FE_01040,YS_0060,2021-02-08 11:00:00,2021,2,11,2021-02-08,영서 내륙형,1,F_010059,YS_0060|2021|2|11,14,14,5,6,14.0,18,144.0,336.0,432.0,True,full_5
FE_01041,YS_0060,2021-02-11 10:00:00,2021,2,10,2021-02-11,영서 내륙형,1,F_010107,YS_0060|2021|2|10,15,15,5,7,11.0,15,168.0,264.0,360.0,True,full_5
FE_01042,YS_0060,2021-02-15 09:00:00,2021,2,9,2021-02-15,영서 내륙형,1,F_010141,YS_0060|2021|2|9,14,14,5,4,12.0,14,96.0,288.0,336.0,True,full_5
FE_01043,YS_0060,2021-04-10 12:00:00,2021,4,12,2021-04-10,영서 내륙형,1,F_010475,YS_0060|2021|4|12,21,21,5,4,8.0,16,96.0,192.0,384.0,True,full_5
FE_01044,YS_0060,2021-04-10 13:00:00,2021,4,13,2021-04-10,영서 내륙형,1,F_010473,YS_0060|2021|4|13,20,20,5,4,6.0,20,96.0,144.0,480.0,True,full_5
FE_01045,YS_0060,2021-04-22 13:00:00,2021,4,13,2021-04-22,영서 내륙형,1,F_010554,YS_0060|2021|4|13,20,20,5,3,7.0,19,72.0,168.0,456.0,True,full_5
FE_01046,YS_0060,2021-05-09 17:00:00,2021,5,17,2021-05-09,영서 내륙형,2,F_010642;F_010660,YS_0060|2021|5|17,26,26,5,8,19.0,22,192.0,456.0,528.0,True,full_5
FE_01047,YS_0060,2021-05-09 18:00:00,2021,5,18,2021-05-09,영서 내륙형,2,F_010641;F_010643,YS_0060|2021|5|18,26,26,5,6,7.0,17,144.0,168.0,408.0,True,full_5
FE_01048,YS_0061,2020-02-02 19:00:00,2020,2,19,2020-02-02,영서 내륙형,1,F_007643,YS_0061|2020|2|19,25,25,5,14,20.0,25,336.0,480.0,600.0,True,full_5
FE_01049,YS_0061,2020-10-13 16:00:00,2020,10,16,2020-10-13,영서 내륙형,1,F_007826,YS_0061|2020|10|16,26,26,5,3,5.0,16,72.0,120.0,384.0,True,full_5
FE_01050,YS_0061,2020-11-05 13:00:00,2020,11,13,2020-11-05,영서 내륙형,1,F_008603,YS_0061|2020|11|13,25,25,5,5,11.0,20,120.0,264.0,480.0,True,full_5
FE_01051,YS_0061,2020-12-03 21:00:00,2020,12,21,2020-12-03,영서 내륙형,1,F_011070,YS_0061|2020|12|21,26,26,5,4,13.0,27,96.0,312.0,648.0,True,full_5
FE_01052,YS_0061,2021-02-01 17:00:00,2021,2,17,2021-02-01,영서 내륙형,1,F_009205,YS_0061|2021|2|17,17,17,5,6,12.0,22,144.0,288.0,528.0,True,full_5
FE_01053,YS_0061,2021-02-02 09:00:00,2021,2,9,2021-02-02,영서 내륙형,1,F_009481,YS_0061|2021|2|9,16,16,5,6,23.0,26,144.0,552.0,624.0,True,full_5
FE_01054,YS_0061,2021-02-10 11:00:00,2021,2,11,2021-02-10,영서 내륙형,1,F_010086,YS_0061|2021|2|11,16,16,5,5,8.0,16,120.0,192.0,384.0,True,full_5
FE_01055,YS_0061,2021-02-20 13:00:00,2021,2,13,2021-02-20,영서 내륙형,2,F_010210;F_010213,YS_0061|2021|2|13,16,16,5,4,7.0,16,96.0,168.0,384.0,True,full_5
FE_01056,YS_0062,2020-02-02 16:00:00,2020,2,16,2020-02-02,영서 내륙형,1,F_007644,YS_0062|2020|2|16,25,25,5,10,14.0,26,240.0,336.0,624.0,True,full_5
FE_01057,YS_0062,2021-03-06 10:00:00,2021,3,10,2021-03-06,영서 내륙형,1,F_010303,YS_0062|2021|3|10,26,26,5,4,8.0,23,96.0,192.0,552.0,True,full_5
FE_01058,YS_0062,2021-04-02 11:00:00,2021,4,11,2021-04-02,영서 내륙형,1,F_010434,YS_0062|2021|4|11,11,11,5,19,24.0,26,456.0,576.0,624.0,True,full_5
FE_01059,YS_0062,2021-04-07 10:00:00,2021,4,10,2021-04-07,영서 내륙형,1,F_010455,YS_0062|2021|4|10,11,11,5,14,20.0,23,336.0,480.0,552.0,True,full_5
FE_01060,YS_0062,2021-04-10 15:00:00,2021,4,15,2021-04-10,영서 내륙형,1,F_010474,YS_0062|2021|4|15,13,13,5,6,14.0,19,144.0,336.0,456.0,True,full_5
FE_01061,YS_0062,2021-04-14 16:00:00,2021,4,16,2021-04-14,영서 내륙형,1,F_010486,YS_0062|2021|4|16,13,13,5,5,10.0,15,120.0,240.0,360.0,True,full_5
FE_01062,YS_0062,2021-04-16 16:00:00,2021,4,16,2021-04-16,영서 내륙형,1,F_010496,YS_0062|2021|4|16,13,13,5,3,6.0,9,72.0,144.0,216.0,True,full_5
FE_01063,YS_0062,2021-04-17 09:00:00,2021,4,9,2021-04-17,영서 내륙형,2,F_010505;F_010507,YS_0062|2021|4|9,12,12,5,4,8.0,13,96.0,192.0,312.0,True,full_5
FE_01064,YS_0062,2021-04-17 11:00:00,2021,4,11,2021-04-17,영서 내륙형,1,F_010498,YS_0062|2021|4|11,11,11,5,3,5.0,10,72.0,120.0,240.0,True,full_5
FE_01065,YS_0063,2020-08-03 14:00:00,2020,8,14,2020-08-03,영서 내륙형,1,F_010990,YS_0063|2020|8|14,26,26,5,9,18.0,25,216.0,432.0,600.0,True,full_5
FE_01066,YS_0064,2020-01-23 14:00:00,2020,1,14,2020-01-23,영서 내륙형,1,F_007628,YS_0064|2020|1|14,26,26,5,3,17.0,21,72.0,408.0,504.0,True,full_5
FE_01067,YS_0064,2020-01-23 15:00:00,2020,1,15,2020-01-23,영서 내륙형,1,F_007629,YS_0064|2020|1|15,26,26,5,3,12.0,21,72.0,288.0,504.0,True,full_5
FE_01068,YS_0064,2020-03-03 16:00:00,2020,3,16,2020-03-03,영서 내륙형,1,F_010756,YS_0064|2020|3|16,18,18,5,7,22.0,28,168.0,528.0,672.0,True,full_5
FE_01069,YS_0064,2020-03-19 07:00:00,2020,3,7,2020-03-19,영서 내륙형,1,F_007691,YS_0064|2020|3|7,18,18,5,5,9.0,13,120.0,216.0,312.0,True,full_5
FE_01070,YS_0064,2020-03-19 08:00:00,2020,3,8,2020-03-19,영서 내륙형,1,F_007687,YS_0064|2020|3|8,18,18,5,4,10.0,12,96.0,240.0,288.0,True,full_5
FE_01071,YS_0064,2020-03-19 12:00:00,2020,3,12,2020-03-19,영서 내륙형,3,F_007686;F_007689;F_010787,YS_0064|2020|3|12,18,18,5,7,10.0,18,168.0,240.0,432.0,True,full_5
FE_01072,YS_0064,2020-03-19 13:00:00,2020,3,13,2020-03-19,영서 내륙형,1,F_007688,YS_0064|2020|3|13,18,18,5,9,12.0,18,216.0,288.0,432.0,True,full_5
FE_01073,YS_0064,2020-03-23 14:00:00,2020,3,14,2020-03-23,영서 내륙형,1,F_010801,YS_0064|2020|3|14,18,18,5,3,8.0,14,72.0,192.0,336.0,True,full_5
FE_01074,YS_0064,2020-04-30 18:00:00,2020,4,18,2020-04-30,영서 내륙형,2,F_003556;F_007783,YS_0064|2020|4|18,27,27,5,5,22.0,25,120.0,528.0,600.0,True,full_5
FE_01075,YS_0064,2020-10-10 16:00:00,2020,10,16,2020-10-10,영서 내륙형,1,F_011003,YS_0064|2020|10|16,22,22,5,3,7.0,17,72.0,168.0,408.0,True,full_5
FE_01076,YS_0064,2020-10-19 18:00:00,2020,10,18,2020-10-19,영서 내륙형,1,F_011014,YS_0064|2020|10|18,22,22,5,4,5.0,7,96.0,120.0,168.0,True,full_5
FE_01077,YS_0064,2021-02-01 10:00:00,2021,2,10,2021-02-01,영서 내륙형,1,F_008899,YS_0064|2021|2|10,21,21,5,7,10.0,13,168.0,240.0,312.0,True,full_5
FE_01078,YS_0064,2021-02-03 16:00:00,2021,2,16,2021-02-03,영서 내륙형,1,F_009677,YS_0064|2021|2|16,22,22,5,6,8.0,23,144.0,192.0,552.0,True,full_5
FE_01079,YS_0064,2021-02-05 09:00:00,2021,2,9,2021-02-05,영서 내륙형,1,F_009959,YS_0064|2021|2|9,21,21,5,3,12.0,22,72.0,288.0,528.0,True,full_5
FE_01080,YS_0064,2021-02-05 10:00:00,2021,2,10,2021-02-05,영서 내륙형,1,F_009941,YS_0064|2021|2|10,21,21,5,3,6.0,19,72.0,144.0,456.0,True,full_5
FE_01081,YS_0064,2021-02-05 13:00:00,2021,2,13,2021-02-05,영서 내륙형,1,F_009953,YS_0064|2021|2|13,21,21,5,4,12.0,15,96.0,288.0,360.0,True,full_5
FE_01082,YS_0064,2021-03-06 11:00:00,2021,3,11,2021-03-06,영서 내륙형,1,F_010297,YS_0064|2021|3|11,20,20,5,12,19.0,22,288.0,456.0,528.0,True,full_5
FE_01083,YS_0064,2021-03-08 14:00:00,2021,3,14,2021-03-08,영서 내륙형,1,F_010306,YS_0064|2021|3|14,21,21,5,5,16.0,23,120.0,384.0,552.0,True,full_5
FE_01084,YS_0064,2021-03-10 13:00:00,2021,3,13,2021-03-10,영서 내륙형,1,F_010317,YS_0064|2021|3|13,21,21,5,7,12.0,15,168.0,288.0,360.0,True,full_5
FE_01085,YS_0064,2021-03-10 14:00:00,2021,3,14,2021-03-10,영서 내륙형,1,F_010312,YS_0064|2021|3|14,21,21,5,5,9.0,16,120.0,216.0,384.0,True,full_5
FE_01086,YS_0064,2021-03-12 11:00:00,2021,3,11,2021-03-12,영서 내륙형,1,F_010333,YS_0064|2021|3|11,20,20,5,3,10.0,17,72.0,240.0,408.0,True,full_5
FE_01087,YS_0064,2021-04-07 11:00:00,2021,4,11,2021-04-07,영서 내륙형,1,F_010459,YS_0064|2021|4|11,19,19,5,5,14.0,19,120.0,336.0,456.0,True,full_5
