fire_id,연도,월,일,시간,진화소요시간(HH),위도,경도,발생지역시도명,발생지역시군구명,발생지역읍면동명,발생지역리명,발생지역번지,발생원인명,피해면적(ha),피해금액
F_015078,2020,3,12,10,,35.58582691648978,127.3518918387393,전북특별자치도,임실군,지사면,안하리,1092,,,
F_015079,2020,3,12,12,,35.690227875944615,127.27347925871506,전북특별자치도,임실군,관촌면,방현리,447,,,
F_015080,2020,3,12,12,,35.44540013713018,126.61714254387982,전북특별자치도,고창군,아산면,대동리,714,,,
F_015081,2020,3,12,12,,35.89277201819734,126.8943906937835,전북특별자치도,김제시,공덕면,제말리,217-1,,,
F_015082,2020,3,12,15,,35.439165904862286,126.62378010857537,전북특별자치도,고창군,아산면,대동리,247-2,,,
F_015083,2020,3,12,10,,35.58582691648978,127.3518918387393,전북특별자치도,임실군,지사면,안하리,1092,,,
F_015084,2020,3,14,12,,35.660240955646515,127.53853550008924,전북특별자치도,장수군,장수읍,노곡리,산12-1,,,
F_015085,2020,3,14,11,,35.85590807307858,127.03130832129683,전북특별자치도,전주시덕진구,원동,,394-7,,,
F_015086,2020,3,15,12,,36.02863844237218,126.85558814912214,전북특별자치도,군산시,나포면,장상리,410-4,,,
F_015087,2020,3,15,13,,35.86008495816574,127.25489694206723,전북특별자치도,완주군,소양면,해월리,496-28,,,
F_015088,2020,3,16,13,,35.8069240390947,126.92611439311533,전북특별자치도,김제시,순동,,395-1,,,
F_015089,2020,3,17,15,,35.860602246799644,126.92490210478445,전북특별자치도,김제시,공덕면,황산리,1193,,,
F_015090,2020,3,18,13,,35.63990315648992,127.49562688019333,전북특별자치도,장수군,장수읍,송천리,1428,,,
F_015091,2020,3,18,14,,35.473560030878545,127.58077586577713,전북특별자치도,남원시,아영면,봉대리,산130,,,
F_015092,2020,3,18,15,,35.71874536581088,126.85758616330173,전북특별자치도,정읍시,신태인읍,육리,221,,,
F_015093,2020,3,19,8,,35.872729171298346,126.99038848483274,전북특별자치도,김제시,백구면,영상리,산69-1,,,
F_015094,2020,3,19,8,,35.872729171298346,126.99038848483274,전북특별자치도,김제시,백구면,영상리,산69-1,,,
F_015095,2020,3,19,8,,35.872729171298346,126.99038848483274,전북특별자치도,김제시,백구면,영상리,산69-1,,,
F_015096,2020,3,19,14,,35.799717322370014,127.13284487257661,전북특별자치도,전주시완산구,삼천동1가,,산92-1,,,
F_015097,2020,3,20,11,,35.8131279284508,126.87540932774314,전북특별자치도,김제시,신곡동,,27-6,,,
F_015098,2020,3,20,12,,35.44569949111957,127.37651463745367,전북특별자치도,남원시,광치동,,264-2,,,
F_015099,2020,3,20,19,,35.397413035719524,127.1892020969331,전북특별자치도,순창군,적성면,지북리,320,,,
F_015100,2020,3,20,23,,35.46881509795859,126.73826785712806,전북특별자치도,고창군,신림면,신평리,68-1,,,
F_015101,2020,3,21,15,,35.61869950654641,126.84042299117823,전북특별자치도,정읍시,덕천면,우덕리,689-1,,,
F_015102,2020,3,21,17,,36.01271784299404,127.242442279763,전북특별자치도,완주군,화산면,종리,66-13,,,
F_015103,2020,3,21,17,,35.46881509795859,126.73826785712806,전북특별자치도,고창군,신림면,신평리,68-1,,,
F_015104,2020,3,21,12,,35.42892893779068,126.61018383722005,전북특별자치도,고창군,아산면,남산리,313,,,
F_015105,2020,3,21,13,,35.510229850170056,127.33151064299598,전북특별자치도,임실군,오수면,둔기리,산6,,,
F_015106,2020,3,21,13,,35.80846201890702,127.48571857146888,전북특별자치도,진안군,상전면,주평리,산219-1,,,
F_015107,2020,3,22,9,,35.92074788450456,127.67898015508368,전북특별자치도,무주군,적상면,사산리,490-5,,,
F_015108,2020,3,22,12,,35.65717037619618,127.02523403234208,전북특별자치도,정읍시,산외면,동곡리,산103-3,,,
F_015109,2020,3,22,12,,35.83965421477761,126.85341889516604,전북특별자치도,김제시,백산면,석교리,산86,,,
F_015110,2020,3,22,13,,36.101037070823246,127.0246644763104,전북특별자치도,익산시,망성면,어량리,1065-3,,,
F_015111,2020,3,22,13,,35.87814514078647,127.11496950075025,전북특별자치도,전주시덕진구,전미동2가,,438-50,,,
F_015112,2020,3,22,15,,36.08478143529998,127.00637302754963,전북특별자치도,익산시,용동면,화배리,439-2,,,
F_015113,2020,3,23,10,,35.96379944508589,127.5222976538836,전북특별자치도,진안군,용담면,송풍리,590-4,,,
F_015114,2020,3,23,12,,35.53082135841995,127.2549870054448,전북특별자치도,임실군,임실읍,신정리,564-4,,,
F_015115,2020,3,24,12,,35.88798374675756,127.46399801149612,전북특별자치도,진안군,정천면,갈용리,산31-1,,,
F_015116,2020,3,24,13,,35.83417168060296,127.0958251266946,전북특별자치도,전주시완산구,효자동3가,,752-1,,,
F_015117,2020,3,24,14,,35.469271126582896,126.71288194287291,전북특별자치도,고창군,신림면,반룡리,703-2,,,
F_015118,2020,3,24,13,,35.92448311934652,126.71484665904485,전북특별자치도,군산시,옥구읍,상평리,200,,,
F_015119,2020,3,24,18,,35.41594580030966,127.18817741063621,전북특별자치도,순창군,적성면,대산리,111-1,,,
F_015120,2020,3,24,19,,35.44166679500931,126.49417001598141,전북특별자치도,고창군,상하면,하장리,1000,,,
F_015121,2020,3,25,5,,35.995129420814955,127.79157036361663,전북특별자치도,무주군,설천면,두길리,995-15,,,
F_015122,2020,3,25,20,,36.00165356206198,126.89737341244201,전북특별자치도,군산시,서수면,화등리,332,,,
F_015123,2020,3,25,22,,35.61462574068636,126.47126254378531,전북특별자치도,부안군,변산면,격포리,635-3,,,
F_015124,2020,3,25,23,,35.7967121240152,127.14413479245738,전북특별자치도,전주시완산구,평화동1가,,산190,,,
F_015125,2020,3,29,11,,35.99278145226877,127.14189559442637,전북특별자치도,완주군,비봉면,소농리,산29,,,
F_015126,2020,3,29,15,,35.944768323108704,126.63739117037755,전북특별자치도,군산시,개사동,,918,,,
F_015127,2020,3,31,14,,35.460114374216154,127.25043427541192,전북특별자치도,순창군,동계면,신흥리,821,,,
F_015128,2020,4,1,14,,35.96650992974093,127.0280260492948,전북특별자치도,익산시,덕기동,,산218-2,,,
F_015129,2020,4,3,15,,35.83193568812892,126.8924902840061,전북특별자치도,김제시,백산면,하정리,산111-1,,,
F_015130,2020,4,4,16,,35.64530198361303,126.81290942534028,전북특별자치도,정읍시,이평면,산매리,241-1,,,
F_015131,2020,4,5,10,,35.77406165152701,126.93806692093561,전북특별자치도,김제시,도장동,,산41-2,,,
F_015132,2020,4,5,11,,35.36864847395889,126.61006674032758,전북특별자치도,고창군,성송면,하고리,640-1,,,
F_015133,2020,4,5,15,,35.77130536857294,126.96416852464463,전북특별자치도,김제시,황산면,남산리,427-1,,,
F_015134,2020,4,6,12,,35.995122765258415,127.09888071278195,전북특별자치도,익산시,왕궁면,동용리,산71-6,,,
F_015135,2020,4,8,17,,35.43593759312634,127.3881209049799,전북특별자치도,남원시,용정동,,780-14,,,
F_015136,2020,4,9,13,,35.59911379261351,127.4215274140844,전북특별자치도,장수군,산서면,백운리,329-1,,,
F_015137,2020,4,10,11,,36.10960881452786,126.89451210808092,전북특별자치도,익산시,웅포면,맹산리,576-2,,,
F_015138,2020,4,14,10,,36.06318976437507,127.23166375479525,전북특별자치도,완주군,화산면,승치리,27-1,,,
F_015139,2020,4,15,14,,35.83953980802147,126.81609596904713,전북특별자치도,김제시,성덕면,묘라리,555-7,,,
F_015140,2020,4,15,16,,35.40218246881335,127.41549097427475,전북특별자치도,남원시,주천면,용담리,375-6,,,
F_015141,2020,4,16,13,,35.53643073779985,126.72202656833912,전북특별자치도,고창군,성내면,동산리,539-2,,,
F_015142,2020,4,17,18,,35.72019855153023,127.26801143513268,전북특별자치도,임실군,관촌면,신전리,37-2,,,
F_015143,2020,4,19,10,,35.54597709132937,127.42056541340777,전북특별자치도,남원시,보절면,사촌리,산38-2,,,
F_015144,2020,4,24,10,,35.74131738114952,126.76764728932976,전북특별자치도,부안군,동진면,장등리,624-2,,,
F_015145,2020,4,24,18,,36.00732579477377,127.82324793443306,전북특별자치도,무주군,설천면,대불리,837,,,
F_015146,2020,4,25,20,,35.869089611594156,127.06373427452019,전북특별자치도,전주시덕진구,반월동,,763-8,,,
F_015147,2020,4,26,15,,35.49730347723006,127.27079591765326,전북특별자치도,임실군,삼계면,홍곡리,371-5,,,
F_015148,2020,4,26,18,,35.67118908546126,126.93614729331954,전북특별자치도,정읍시,태인면,오봉리,440-5,,,
F_015149,2020,4,26,20,,35.53605163840824,126.75063107769604,전북특별자치도,고창군,성내면,양계리,252-2,,,
F_015150,2020,4,29,14,,35.934149080225836,126.636508813581,전북특별자치도,군산시,옥서면,옥봉리,301-1,,,
F_015151,2020,4,30,10,,35.43425098123439,126.74731112198351,전북특별자치도,고창군,고창읍,석정리,산37-3,,,
F_015152,2020,5,1,20,,35.80972252410906,126.99489930194234,전북특별자치도,김제시,금구면,낙성리,539-2,,,
F_015153,2020,5,1,22,,35.86799869406803,127.06448633175589,전북특별자치도,전주시덕진구,장동,,531-8,,,
F_015154,2020,5,7,17,,35.542674859232946,127.06175468184938,전북특별자치도,정읍시,산내면,장금리,681,,,
F_015155,2020,5,7,20,,35.86128341793982,126.95291256120903,전북특별자치도,김제시,용지면,송산리,188,,,
F_015156,2020,6,1,15,,35.774074434492704,126.85762028880875,전북특별자치도,김제시,장화동,,213-2,,,
F_015157,2020,6,1,15,,35.774074434492704,126.85762028880875,전북특별자치도,김제시,장화동,,213-2,,,
F_015158,2020,6,3,13,,35.94837186342002,126.92037456609013,전북특별자치도,익산시,오산면,장신리,산21-1,,,
F_015159,2020,6,3,13,,35.94837186342002,126.92037456609013,전북특별자치도,익산시,오산면,장신리,산21-1,,,
F_015160,2020,6,3,13,,35.94837186342002,126.92037456609013,전북특별자치도,익산시,오산면,장신리,산21-1,,,
F_015161,2020,6,3,13,,35.94837186342002,126.92037456609013,전북특별자치도,익산시,오산면,장신리,산21-1,,,
F_015162,2020,6,3,13,,35.94837186342002,126.92037456609013,전북특별자치도,익산시,오산면,장신리,산21-1,,,
F_015163,2020,7,7,17,,35.383897218535125,126.59051296112416,전북특별자치도,고창군,무장면,옥산리,1650,,,
F_015164,2020,7,9,11,,35.83218818125261,126.8062960433943,전북특별자치도,김제시,진봉면,가실리,110-107,,,
F_015165,2020,7,11,19,,35.69877793558107,127.12153978743818,전북특별자치도,완주군,구이면,계곡리,17-13,,,
F_015166,2020,7,11,19,,35.69877793558107,127.12153978743818,전북특별자치도,완주군,구이면,계곡리,17-13,,,
F_015167,2020,8,20,2,,35.67588302858016,127.57826166808378,전북특별자치도,장수군,계남면,가곡리,658-5,,,
F_015168,2020,9,21,23,,35.59026397720203,126.87939682781011,전북특별자치도,정읍시,북면,승부리,637,,,
F_015169,2020,9,26,12,,36.07929315449623,126.99833468996499,전북특별자치도,익산시,낭산면,삼담리,산301,,,
F_015170,2020,9,26,13,,35.78915667010575,126.83277125856245,전북특별자치도,김제시,죽산면,옥성리,503-2,,,
F_015171,2020,9,26,15,,36.008365341668934,127.0172815090548,전북특별자치도,익산시,금마면,기양리,산75-1,,,
F_015172,2020,9,28,9,,36.00016245953731,127.78543208736416,전북특별자치도,무주군,설천면,소천리,1224,,,
F_015173,2020,10,1,14,,35.91904529003829,126.7096920130384,전북특별자치도,군산시,옥구읍,이곡리,산41-2,,,
F_015174,2020,10,1,16,,35.81874667446887,126.80959306956771,전북특별자치도,김제시,성덕면,석동리,131-2,,,
F_015175,2020,10,2,18,,35.614814713315795,127.27865275664985,전북특별자치도,임실군,임실읍,이도리,산27-1,,,
F_015176,2020,10,9,15,,35.87446794639847,126.98428682141238,전북특별자치도,김제시,백구면,학동리,535-1,,,
F_015177,2020,10,10,14,,35.58822381879554,126.70134682477166,전북특별자치도,부안군,줄포면,신리,423,,,
F_015178,2020,10,15,14,,35.386581935609776,126.49278617859018,전북특별자치도,고창군,공음면,석교리,681,,,
F_015179,2020,10,15,16,,35.31634910161653,127.2849490214522,전북특별자치도,남원시,금지면,상귀리,산1-1,,,
F_015180,2020,10,16,6,,35.43679049584627,127.41618631543888,전북특별자치도,남원시,식정동,,448,,,
F_015181,2020,10,18,18,,35.3742740101931,127.07610825772343,전북특별자치도,순창군,팔덕면,창덕리,764-12,,,
F_015182,2020,10,18,18,,35.45351134040708,127.50764452051345,전북특별자치도,남원시,운봉읍,장교리,278-13,,,
F_015183,2020,10,19,13,,35.98309608217615,126.70227221976226,전북특별자치도,군산시,월명동,,산18-3,,,
F_015184,2020,10,23,12,,35.825627982567816,126.45477196137465,전북특별자치도,군산시,옥도면,신시도리,산17-1,,,
F_015185,2020,10,24,18,,35.472281968999916,127.58970212177412,전북특별자치도,남원시,인월면,서무리,233,,,
F_015186,2020,10,29,5,,35.9295412819807,127.71360537118076,전북특별자치도,무주군,적상면,괴목리,1025,,,
F_015187,2020,11,6,18,,35.657837615153525,126.83032878822488,전북특별자치도,정읍시,이평면,평령리,92-3,,,
F_015188,2020,11,10,12,,35.564752157570126,126.9761627740731,전북특별자치도,정읍시,칠보면,반곡리,산376-1,,,
F_015189,2020,11,15,16,,35.503295608512836,126.75817235788813,전북특별자치도,고창군,성내면,용교리,429,,,
F_015190,2020,11,16,3,,35.503295608512836,126.75817235788813,전북특별자치도,고창군,성내면,용교리,429,,,
F_015191,2020,11,29,16,,35.3915190380032,127.08560148708429,전북특별자치도,순창군,팔덕면,서흥리,773,,,
F_015192,2020,12,1,13,,35.50134193689935,127.61982753472448,전북특별자치도,남원시,인월면,건지리,470-10,,,
F_015193,2020,12,2,19,,35.77509515926627,126.84489991735707,전북특별자치도,김제시,죽산면,홍산리,201-6,,,
F_015194,2020,12,3,17,,36.03473640397125,126.87681437490161,전북특별자치도,익산시,함라면,신목리,1260-1,,,
F_015195,2020,12,11,8,,35.99833271829396,127.60690207179192,전북특별자치도,무주군,무주읍,용포리,1189-8,,,
F_015196,2020,12,12,10,,35.32398024310477,127.35123747419269,전북특별자치도,남원시,수지면,초리,341,,,
F_015197,2020,12,12,10,,35.93678471584366,126.7511627328174,전북특별자치도,군산시,옥산면,남내리,산174,,,
F_015198,2020,12,12,16,,35.997849877198554,126.93549685153786,전북특별자치도,익산시,황등면,신기리,20-5,,,
F_015199,2020,12,12,17,,35.65700594137009,126.94222136493684,전북특별자치도,정읍시,태인면,태성리,산29-5,,,
F_015200,2020,12,13,10,,35.66398022740556,126.96041730860776,전북특별자치도,정읍시,옹동면,오성리,1400-35,,,
F_015201,2020,12,19,18,,35.46763768320761,127.20395340113235,전북특별자치도,순창군,동계면,어치리,산101-1,,,
F_015202,2020,12,19,18,,35.3721689219669,127.13375819338884,전북특별자치도,순창군,순창읍,교성리,51-1,,,
F_015203,2020,12,19,18,,36.047046377253295,126.85969391377245,전북특별자치도,군산시,나포면,나포리,산48-1,,,
F_015204,2021,1,25,15,,35.84092094588508,127.43998153134702,전북특별자치도,진안군,정천면,월평리,1418,,,
F_015205,2021,1,26,16,,35.80308975421514,127.16095175223342,전북특별자치도,전주시완산구,동서학동,,산150-4,,,
F_015206,2021,2,9,8,,36.07201896671662,126.98211622244484,전북특별자치도,익산시,함열읍,흘산리,28,,,
F_015207,2021,2,9,9,,35.44276085461088,127.25627297398489,전북특별자치도,순창군,동계면,수장리,850-10,,,
F_015208,2021,2,9,12,,35.73129628694538,126.7214394893508,전북특별자치도,부안군,행안면,역리,222-2,,,
F_015209,2021,2,9,14,,35.3857593128136,127.18309945549127,전북특별자치도,순창군,유등면,오교리,산54,,,
F_015210,2021,2,10,10,,35.56536444346854,127.37389676363144,전북특별자치도,장수군,산서면,사상리,1319,,,
F_015211,2021,2,13,13,,35.470697823412664,127.56089054019695,전북특별자치도,남원시,운봉읍,가산리,산47,,,
F_015212,2021,2,14,5,,35.38321541095391,126.58879950480168,전북특별자치도,고창군,무장면,옥산리,산204,,,
F_015213,2021,2,21,13,,35.64974536901429,126.98405489227616,전북특별자치도,정읍시,옹동면,오성리,산1,,,
F_015214,2021,2,27,15,,35.44062648187769,126.70134227027488,전북특별자치도,고창군,고창읍,교촌리,산17,,,
F_015215,2021,3,9,15,,35.64156224594028,127.529345448879,전북특별자치도,장수군,장수읍,두산리,32,,,
F_015216,2021,3,10,13,,36.08843104436636,127.01099231524601,전북특별자치도,익산시,용동면,화배리,산68-5,,,
F_015217,2021,3,11,14,,35.840312941206676,126.83992499261504,전북특별자치도,김제시,만경읍,대동리,933-4,,,
F_015218,2021,3,14,14,,35.887647649183805,127.54009317860616,전북특별자치도,진안군,안천면,노성리,697-9,,,
F_015219,2021,3,15,11,,35.71941320528432,127.05207665585974,전북특별자치도,김제시,금산면,금산리,54-2,,,
F_015220,2021,3,16,15,,36.08805885257199,126.92868353250508,전북특별자치도,익산시,성당면,갈산리,산58-1,,,
