메타데이터,그룹,n,score_n,비중_pct,요인점수,평균,중앙값,표준편차,최소,최대,전체평균,평균차,평균차_sd,전체중앙값,중앙값차,중앙값차_sd,abs_평균차_sd,판정,토지피복해석판정,방향
L2_NAME,활엽수림,170,170,6.367041198501873,산지접근성_score,0.5217978256542418,0.4532072416683214,0.9490531695164768,-1.0230112515205256,3.431029342885773,-3.1934504977982034e-17,0.5217978256542418,0.6364491014175315,-0.13578513427763134,0.5889923759459528,0.7184078775003826,0.6364491014175315,높음,높음,상위
L2_NAME,침엽수림,217,217,8.127340823970037,산지접근성_score,0.4304350920509349,0.5712921584310868,0.8161006513699643,-1.0650622784353425,3.3658686246358127,-3.1934504977982034e-17,0.43043509205093494,0.5250118227512837,-0.13578513427763134,0.7070772927087181,0.8624388325362625,0.5250118227512837,높음,높음,상위
L2_NAME,밭,203,203,7.602996254681647,산지접근성_score,0.1996488049116427,0.4950008651187536,0.7074136725053796,-1.2752946088541508,1.6863382123554984,-3.1934504977982034e-17,0.19964880491164272,0.24351635104224606,-0.13578513427763134,0.6307859993963849,0.7693845446734571,0.24351635104224606,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,밭,203,203,7.602996254681647,생활권접점_score,-0.5460763264709226,-0.48529281476514774,0.5442384011192561,-1.8892298263154605,0.756720867549159,0.0,-0.5460763264709226,-0.5748430147070408,0.2626361970861386,-0.7479290118512864,-0.7873290730949585,0.5748430147070408,낮음,낮음,하위
L2_NAME,자연초지,10,10,0.37453183520599254,생활권접점_score,-0.5551180617481204,-0.20534948736001335,1.0773643508252169,-2.3847301102969096,0.8803645931237524,0.0,-0.5551180617481204,-0.5843610584547294,0.2626361970861386,-0.46798568444615196,-0.492638645270202,0.5843610584547294,낮음,낮음,하위
L2_NAME,혼효림,50,50,1.8726591760299627,생활권접점_score,-0.7114399719378374,-0.5416800508558713,0.9337667136108087,-2.8074298278873067,0.3118438990318001,0.0,-0.7114399719378374,-0.7489178314958788,0.2626361970861386,-0.80431624794201,-0.8466867255221695,0.7489178314958788,낮음,낮음,하위
L2_NAME,침엽수림,217,217,8.127340823970037,생활권접점_score,-1.3556700537861053,-1.4289729845681645,0.6828743339147748,-3.4153378903179794,0.7536360829879521,0.0,-1.3556700537861053,-1.427085231294964,0.2626361970861386,-1.691609181654303,-1.7807212555295573,1.427085231294964,낮음,낮음,하위
L2_NAME,활엽수림,170,170,6.367041198501873,생활권접점_score,-1.4150988990458837,-1.290386360608496,0.944841495772846,-3.1173343224944197,0.46643190302819176,0.0,-1.4150988990458837,-1.4896447214498778,0.2626361970861386,-1.5530225576946346,-1.6348340436998592,1.4896447214498778,낮음,낮음,하위
L2_NAME,도로,847,847,31.722846441947567,생활권접점_score,0.87186174343574,0.8921759248030698,0.17846250428408683,0.2836209761403043,1.4940231235037063,0.0,0.87186174343574,0.9177904419392995,0.2626361970861386,0.6295397277169312,0.6627031742932001,0.9177904419392995,높음,높음,상위
L2_NAME,상업지역,145,145,5.430711610486892,생활권접점_score,0.5459089372943126,0.5275874952076145,0.2528760606731313,-0.2534503407187855,1.0647860828667823,0.0,0.5459089372943126,0.5746668076564005,0.2626361970861386,0.2649512981214759,0.2789086352579744,0.5746668076564005,높음,높음,상위
L2_NAME,주거지역,50,50,1.8726591760299627,생활권접점_score,0.5135421352233894,0.537049970146755,0.25063377251958996,0.03600102869828378,0.9742602097909078,0.0,0.5135421352233894,0.5405949587646574,0.2626361970861386,0.27441377306061643,0.28886958276096963,0.5405949587646574,높음,높음,상위
L2_NAME,공공시설지역,33,33,1.2359550561797752,생활권접점_score,0.47172077656348904,0.46829135842956665,0.18878988917649933,0.23575854370397445,0.8777460996310898,0.0,0.47172077656348904,0.49657049784988505,0.2626361970861386,0.20565516134342804,0.2164888445187231,0.49657049784988505,높음,높음,상위
L2_NAME,문화·체육·휴양지역,53,53,1.9850187265917603,생활권접점_score,0.45443753614465754,0.5148305191096082,0.3152892996994262,-0.19764823124640749,0.9116057078723052,0.0,0.45443753614465754,0.478376795715836,0.2626361970861386,0.2521943220234696,0.26547963597116114,0.478376795715836,높음,높음,상위
L2_NAME,혼효림,50,50,1.8726591760299627,선행건조_score,-0.10649713991583139,-0.16891212593845056,0.9520803784247707,-3.091787576476493,1.1436617679963257,-3.1934504977982034e-17,-0.10649713991583136,-0.10854921716082022,0.09018719614625645,-0.259099322084707,-0.26409186764473125,0.10854921716082022,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,밭,203,203,7.602996254681647,선행건조_score,-0.12143480528049956,-0.3928512219064557,0.9109416775315992,-3.4331068092566293,1.655376525129162,-3.1934504977982034e-17,-0.12143480528049953,-0.12377471413497876,0.09018719614625645,-0.4830384180527122,-0.4923460121057055,0.12377471413497876,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,상업지역,145,145,5.430711610486892,선행건조_score,-0.12464524781758629,-0.0062824973687684435,0.8012311554248955,-3.268551706991838,1.668650151461462,-3.1934504977982034e-17,-0.12464524781758626,-0.12704701820263717,0.09018719614625645,-0.09646969351502489,-0.09832855341539114,0.12704701820263717,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,논,23,23,0.8614232209737828,선행건조_score,-0.14320610779757106,0.11240779530244024,0.671133859734782,-1.7909649501882083,0.9983472340164933,-3.1934504977982034e-17,-0.14320610779757104,-0.14596552457990974,0.09018719614625645,0.022220599156183796,0.022648764512872826,0.14596552457990974,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,자연나지,11,11,0.41198501872659177,선행건조_score,-0.7863535490072194,-0.8855661950996072,1.379667422609195,-2.871545278059205,1.4386986339551184,-3.1934504977982034e-17,-0.7863535490072194,-0.8015056763386134,0.09018719614625645,-0.9757533912458637,-0.994555035425969,0.8015056763386134,낮음,낮음,하위
L2_NAME,과수원,12,12,0.44943820224719105,선행건조_score,0.7298603277663848,1.4056474988585796,1.3152658067838627,-3.0599575895854794,1.4063509845502324,-3.1934504977982034e-17,0.7298603277663848,0.7439238957815748,0.09018719614625645,1.3154603027123233,1.3408077078728335,0.7439238957815748,높음,높음,상위
L2_NAME,활엽수림,170,170,6.367041198501873,선행건조_score,0.34045250768918195,0.5098666634543811,0.924320892572768,-2.6278405269966667,1.5562164624854748,-3.1934504977982034e-17,0.340452507689182,0.3470126354501765,0.09018719614625645,0.41967946730812467,0.4277662073438918,0.3470126354501765,높음,높음,상위
L2_NAME,침엽수림,217,217,8.127340823970037,선행건조_score,0.250635621159892,0.30445563292382155,0.9328007428595945,-4.234102907424951,1.5089262142177102,-3.1934504977982034e-17,0.2506356211598921,0.25546508094982023,0.09018719614625645,0.2142684367775651,0.2183971428045822,0.25546508094982023,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,시설재배지,11,11,0.41198501872659177,선행건조_score,0.23990030899158654,0.2071635752578454,0.6267041779526914,-0.8167714285885478,1.1108903807307926,-3.1934504977982034e-17,0.23990030899158657,0.24452291167872456,0.09018719614625645,0.11697637911158895,0.11923037922807844,0.24452291167872456,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,내륙습지,55,55,2.0599250936329585,선행건조_score,0.19029764854997255,0.27981424321351067,0.807411065121574,-2.788217211848112,1.4292659071466,-3.1934504977982034e-17,0.19029764854997258,0.19396446509239726,0.09018719614625645,0.18962704706725422,0.1932809418913658,0.19396446509239726,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
