source_index,fire_id,발생일시,기상셀ID,기후권역,기후지형유형,addr_type,기후지형_번지유형,월_key,시간_key,산불위험계절,발생시간대구분,L1_NAME,L2_NAME,생활권프록시,원인프록시_500m,생활권접점_score,선행건조_score,강풍_score,강수부족_score,산지접근성_score
2039,F_009654,2021-02-03 11:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,11,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.6303100718396968,1.5089262142177102,0.866458295419812,0.15990691181502245,-0.14998330710857233
2040,F_009655,2021-02-03 11:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,11,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.5360431117728931,1.3627498753431853,0.7836953672761079,0.23158698686719034,-1.0081507865077435
2041,F_009656,2021-02-03 11:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,11,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,0.17195528485489178,1.418704886559406,0.8376515689157015,0.1526441951552663,-0.07699516879512745
2042,F_009657,2021-02-03 11:00:00,YS_0042,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.1249978972134005,0.4455130810868141,0.3875613031242283,0.10487840081790739,-1.0232232490451705
2043,F_009658,2021-02-03 11:00:00,YD_0019,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.0242538162947905,1.4657877346876502,0.9720363369055155,0.09617952128843367,0.022495622502807133
2044,F_009659,2021-02-03 12:00:00,YD_0006,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,12,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,-0.9259903100776895,1.4968502836118567,1.0512970187994017,0.26529450776243463,-0.9497830763996506
2045,F_009660,2021-02-03 13:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,13,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.8954855213929969,0.6947175798142017,-0.29703169744644486,0.1285736917240558,-0.6224618254198472
2046,F_009661,2021-02-03 09:00:00,YS_0020,영서,고지·산간형,일반번지,고지·산간형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.01193819000731469,0.07940798676788409,0.1410468512361108,0.06428785008853137,0.13193919272435634
2047,F_009662,2021-02-03 11:00:00,YD_0019,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),농업지역,과수원,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.051064018058784216,1.4060148163173554,0.8961684518102868,0.17440899982022895,-0.06527956325773503
2048,F_009663,2021-02-03 11:00:00,YD_0019,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),농업지역,과수원,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.051064018058784216,1.4060148163173554,0.8961684518102868,0.17440899982022895,-0.06527956325773503
2049,F_009664,2021-02-03 16:00:00,YD_0006,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,16,산불위험계절(11~5월),오후(14~17시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.4695083938826639,1.3361132533968971,0.6403863465950658,0.21337590936921622,-0.9769113983125309
2051,F_009666,2021-02-03 09:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.022832632794468,0.687245052439865,-0.4374224794039598,0.08992320195711971,-0.9205382274069551
2052,F_009667,2021-02-03 09:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.1615234407628405,0.6345181998272754,-0.4668966891156147,0.10876262478427064,-1.1916751766294311
2054,F_009669,2021-02-03 11:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.8164423261811175,1.4555214445522573,0.9020217158641498,0.11424355527610346,0.13736706948352226
2055,F_009670,2021-02-03 11:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,11,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,1.0170532581739558,1.411584700862695,0.8888909481954178,0.13968038294011337,-0.5458101310265541
2056,F_009671,2021-02-03 11:00:00,YS_0019,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,11,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.05629295071951462,0.7590204601573021,1.2050083997854804,0.1694168133326457,0.012707943855875911
2058,F_009673,2021-02-03 14:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,14,산불위험계절(11~5월),오후(14~17시),산림지역,침엽수림,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.0882833478979286,0.7361435993324308,-0.3378079183761689,0.19348373931281676,-0.6671996145953285
2059,F_009674,2021-02-03 14:00:00,YS_0013,영서,고지·산간형,임야번지(산),고지·산간형 / 임야번지(산),2,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.8290352594416956,1.013148507168011,1.1273281197403549,-0.055304820871552786,0.8389915246015291
2060,F_009675,2021-02-03 14:00:00,YS_0042,영서,영서 내륙형,임야번지(산),영서 내륙형 / 임야번지(산),2,14,산불위험계절(11~5월),오후(14~17시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.5506396439669539,0.5790537548616671,0.4425667291817013,0.06962124188809163,0.034339687754010716
2061,F_009676,2021-02-03 14:00:00,YS_0042,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,14,산불위험계절(11~5월),오후(14~17시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.308436175710808,0.5421302837612866,0.41210872445655117,0.0969826789174407,-0.22127077133246625
2063,F_009679,2021-02-03 19:00:00,YS_0007,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,19,산불위험계절(11~5월),저녁(18~23시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.0639500341553398,-0.05169603138764677,-0.5184722606486941,0.10509526385969903,-0.8814520063266721
2064,F_009680,2021-02-03 09:00:00,YS_0002,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,9,산불위험계절(11~5월),아침(6~9시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.1615234407628405,0.6345181998272754,-0.4668966891156147,0.10876262478427064,-1.1916751766294311
2065,F_009681,2021-02-03 10:00:00,YS_0023,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.1779000412998679,-0.2818743612511566,-0.4727615778204178,0.08998805110764532,0.28433194875166073
2066,F_009682,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.1805003240128488,1.3249906797298916,0.6479174892457505,0.2132264082117568,-0.9983259234561725
2067,F_009683,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.7119901553138073,1.3591487765708419,0.7351026434068552,0.1736544114446374,-0.4745512838260874
2068,F_009684,2021-02-03 10:00:00,YS_0023,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),습지,내륙습지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.27047926439724973,-0.35565718755346026,-0.5118033102346974,0.11005377662078508,-0.07662029155277739
2069,F_009685,2021-02-03 10:00:00,YD_0017,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-1.9011638424072004,1.1418973843370925,0.1304339206280265,0.25794851313581313,-1.0002489103660874
2070,F_009686,2021-02-03 10:00:00,YS_0023,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),농업지역,밭,도로/시가화/농업 인접,기타 인간활동 발화 후보,-0.7492565060626656,-0.25706948430607346,-0.5068410248153847,0.07161651794788235,0.588022112329996
2071,F_009687,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,입산활동 발화 후보,-1.0613851615719465,1.343897962795942,0.606620064983353,0.19635249648753297,-0.5299952239788628
2072,F_009688,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,-1.549990158470145,1.2136011383182055,0.4592542649591378,0.27664324309881355,-1.3597293879005794
2073,F_009689,2021-02-03 10:00:00,YS_0040,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,상업지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.4377984620343861,0.48188830214604494,0.20701238472708103,0.07143505801685518,-0.5257533032832341
2074,F_009690,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.0411520332464743,1.4120926181189344,0.7651406364680723,0.10489590601450913,-0.3936554212246527
2075,F_009691,2021-02-03 10:00:00,YD_0019,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.8347713163433604,1.5068582090551423,1.0249318112758472,0.10126217344739054,-0.016543547677524636
2076,F_009692,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.0411520332464743,1.4120926181189344,0.7651406364680723,0.10489590601450913,-0.3936554212246527
2077,F_009693,2021-02-03 10:00:00,YD_0019,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.506320541133496,1.3829258466071426,0.9308094122958245,0.15986339195840482,-0.2947194652736348
2078,F_009694,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),나지,인공나지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.7210344091001881,1.38739677776658,0.7325706620676878,0.12522986668995453,-0.46738757336710796
2079,F_009695,2021-02-03 10:00:00,YD_0019,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),초지,인공초지,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.506320541133496,1.3829258466071426,0.9308094122958245,0.15986339195840482,-0.2947194652736348
2080,F_009696,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-1.2739179650904449,1.3430950088719205,0.597395050698745,0.23844351049381302,-1.0197687454543019
2081,F_009697,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-0.8080551070116012,1.4191510275848,0.7022366733158796,0.18167670057637497,-0.23923106201961034
2082,F_009698,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-1.3018422776253877,1.3425622139061915,0.596024542836819,0.2393159336468287,-1.0247799552451544
2083,F_009699,2021-02-03 10:00:00,YS_0007,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,입산활동 발화 후보,0.9044258014761482,0.42964096143590264,-0.43322862836914666,0.07423227640231485,-0.7948874124436359
2084,F_009700,2021-02-03 10:00:00,YD_0019,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,도로,도로/시가화/농업 인접,기타 인간활동 발화 후보,1.0174532357027544,1.400355875835607,0.966736356633705,0.14032611471253795,-0.190084338154172
2085,F_009701,2021-02-03 10:00:00,YS_0023,영서,영서 내륙형,일반번지,영서 내륙형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),시가화건조지역,공공시설지역,도로/시가화/농업 인접,기타 인간활동 발화 후보,0.23798813922258477,-0.32843039504558624,-0.5140134578508259,0.10400233937662,0.14892695857892657
2086,F_009702,2021-02-03 10:00:00,YD_0003,영동,영동 해안형,일반번지,영동 해안형 / 일반번지,2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,침엽수림,도로/시가화/농업 인접,입산활동 발화 후보,-0.8080551070116012,1.4191510275848,0.7022366733158796,0.18167670057637497,-0.23923106201961034
2087,F_009703,2021-02-03 10:00:00,YD_0019,영동,영동 해안형,임야번지(산),영동 해안형 / 임야번지(산),2,10,산불위험계절(11~5월),한낮(10~13시),산림지역,활엽수림,비인접,입산활동 발화 후보,-2.3419167246771817,1.444783166381089,0.8526250695070623,0.2143657401625039,0.08648484279740382
